Activity,"Chemical Count",Reference
Antiakathisic,1,"Martindale's 29th"
Antialcoholic,3,"Forest H. Nielsen, USDA, Grand Forks, various publications."
Antiallergenic,1,"Yakugaku Zasshi, 111: 193, 1991."
Antiallergic,7,"J. Food Hyg. Soc. Jap. 33(6): 569."
Antialopecic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antialzheimeran,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antialzheimeran?,3,"L. Gracza (1985) as cited by Buchbauer re antiacetylcholinesterase."
Antianaphylactic,2,"Int. J. Immunopharmacology. Vol 10: 729, 1988."
Antianemic,3,"Martindale's 29th"
Antianginal,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiangiogenic,2,"Duke, 1992 *"
Antianorectic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antianorexic,1,"Martindale's 29th"
Antianxiety,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiarachidonate,1,"Duke, 1992 *"
Antiarrhythmic,3,"Duke, 1992 *"
Antiarthritic,5,"Duke, 1992 *"
Antiasthmatic,5,"Duke, 1992 *"
Antiatherogenic,1,"Duke, 1992 *"
Antiatherosclerotic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antibacillary,2,"Duke, 1992 *"
Antibacillus,1,"Duke, 1992 *"
Antibacterial,17,"Economou, D., and Nahrstedt, A. 1991. Chemical, Physiological, and Toxicological Aspects of the Essential Oil of Some Species of the Genus Bystropogon*. Planta Medica, 57: 347, 1991."
AntiBPH,1,"Duke, 1992 *"
Antibradykinic,1,"Economic & Medicinal Plant Research, 5: 366."
Antibronchitic,2,"Martindale's 28th"
Anticancer,2,"Duke, 1992 *"
Anticanker,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticapillary-Fragility,1,"Duke, 1992 *"
Anticarcinogenic,1,"Duke, 1992 *"
Anticarcinomic,1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
Anticariogenic,4,"Muroi, H. and Kubo, I. 1993. Combination Effects of Antibacterial Compounds in Green Tea Flavor against Streptococcus mutans. J. Agric. Food Chem. 41: 1102-1105."
Anticataract,2,"Shin*, K.H., Chung, M.S., Chae, Y.J., Yoon, K.Y., Cho, T.S. 1992. A survey for aldose reductase inhibition of herbal medicines. Fitoterapia 64(2): 130, 1993."
Anticatarrh,1,"Martindale's 29th"
Anticephalagic,1,"Duke, 1992 *"
AntiCFS,1,"Duke, 1992 *"
Anticheilitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticholinesterase,3,"L. Gracza (1985) as cited by Buchbauer re antiacetylcholinesterase."
Anticlimacteric,2,"Duke, 1992 *"
Anticoagulant,1,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Anticoeliac,1,"Martindale's 28th"
Anticold,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticolic,1,"Duke, 1992 *"
Anticolitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticomplementary,2,"Duke, 1992 *"
Anticonvulsant,4,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticoronary,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
AntiCrohn's,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidandruff,2,"A.L.L. Hunting. Encyclopedia of Shampoo Ingredients. Micelle Press, Cranford NJ. 467 pp."
Antidementia,1,"Duke, 1992 *"
Antidepressant,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidermatic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidermatitic,1,"Duke, 1992 *"
Antidiabetic,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidiarrheic,1,"Duke, 1992 *"
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiDNA,1,"Duke, 1992 *"
"Antidote (Aluminum)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Cadmium)",1,"Let's Live, May 1989."
"Antidote (Lead)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidysenteric,1,"Duke, 1992 *"
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antieczemic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiedemic,4,"Shimizu,*M., et al. 1990. Anti-inflammatory Constituents of Topically Applied Crude Drugs. IV.1) Constituents and Anti-inflammatory Effect of Paraguayan Crude Drug 'Alhucema' (Lavandula latifolia Vill.)2). Chem. Pharm. Bull. 38(8): 2283-2284, 1990."
Antiencephalopathic,1,"Martindale's 29th"
Antiendometriotic,1,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,3,"Duke, 1992 *"
Antiescherichic,2,"Duke, 1992 *"
Antiesophagitic,1,"Duke, 1992 *"
Antiestrogenic,2,"Duke, 1992 *"
Antifatigue,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,6,"Duke, 1992 *"
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrotic,1,"Duke, 1992 *"
Antiflu,4,"Economic & Medicinal Plant Research, 5: 195."
Antifuruncular,1,"Martindale's 28th"
Antigastrotic,1,"Duke, 1992 *"
Antigenotoxic,1,"Duke, 1992 *"
Antiglaucomic,1,"Duke, 1992 *"
Antiglutamaergic,1,"Duke, 1992 *"
Antigonadotropic,1,"Duke, 1992 *"
Antihalitosic,2,"American Health, 12(4): 17, 1993."
Antihangover,1,"Duke, 1992 *"
Antihemolytic,1,"Int. J. Immunopharmacology. Vol 10: 729, 1988."
Antihepatotoxic,2,"Duke, 1992 *"
Antiherpetic,3,"Duke, 1992 *"
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,6,"Ortiz De Urbina, A.V., Martin, M.L., Montero, M.J., Carron, R., Sevilla, M.A., San Roman, L. 1989. Antihistaminic activity of pulegone on the guinea-pig ileum. J. Pharm. Pharmacol. 42: 295-296, 1990."
AntiHIV,4,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihypertensive,4,"Duke, 1992 *"
Antihyperthyroid,1,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiimpotence,1,"Martindale's 29th"
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,13,"Martindale's 28th"
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiintegrase,1,"Duke, 1992 *"
Antikeratotic,1,"Duke, 1992 *"
Antilaryngitic,1,"Duke, 1992 *"
Antileishmanic,1,"Duke, 1992 *"
Antilepric,1,"Martindale's 29th"
Antileukemic,2,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukotriene,2,"Duke, 1992 *"
Antilipolytic,1,"Duke, 1992 *"
Antilipoperoxidant,1,"Duke, 1992 *"
Antilisteria,2,"Duke, 1992 *"
Antilithic,2,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
AntiLyme,1,"Duke, 1992 *"
Antilymphomic,4,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
Antimaculitic,1,"Duke, 1992 *"
Antimange,1,"Duke, 1992 *"
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimelanomic,1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
Antimenopausal,2,"Duke, 1992 *"
Antimenorrhagic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,1,"Duke, 1992 *"
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimigraine,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimite,1,"Duke, 1992 *"
Antimitotic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antimitral-valve-prolapse,1,"Duke, 1992 *"
AntiMS,1,"Duke, 1992 *"
Antimutagenic,8,"Economic & Medicinal Plant Research, 6: 235."
Antinephritic,2,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antinephrolytic,1,"Duke, 1992 *"
Antineuralgic,1,"Duke, 1992 *"
Antineuropathic,1,"Duke, 1992 *"
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antinitrosaminic,1,"Duke, 1992 *"
Antinitrosating,1,"Duke, 1992 *"
Antinociceptive,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiodontalgic,1,"Martindale's 28th"
Antionychyotic,1,"Taylor, Leslie. 2005. The Healing Power of Rainforest Herbs. SquareOne Publisher, Garden City Park, NY. 519 pp."
Antiophidic,1,"Economic & Medicinal Plant Research, 5: 363."
Antiosteoporotic,5,"Duke, 1992 *"
Antiotitic,1,"Martindale's 28th"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,10,"Jim Duke's personal files."
"Antioxidant (LDL)",1,"Duke, 1992 *"
Antiperiodontitic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antipharyngitic,1,"Duke, 1992 *"
Antiplaque,4,"Martindale's 29th"
AntiPMS,3,"Duke, 1992 *"
Antipneumonic,1,"Duke, 1992 *"
Antipolio,1,"Economic & Medicinal Plant Research, 5: 197."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,3,"Duke, 1992 *"
Antiproliferative,1,"Duke, 1992 *"
Antiprostaglandin,3,"Duke, 1992 *"
Antiprostatitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproteolytic,1,"Hansel, R., Keller, K., Rimpler, H., and Schneider, G. eds. 1992. Hager's Handbuch der Pharmazeutischen Praxis, Drogen (A-D), 1209 pp., 1993 (E-O), 970 pp., 1994 (P-Z), 1196 pp. Springer-Verlag, Berlin."
Antipruritic,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Antipulmonotic,1,"Tyler, V.E.. 1994."
Antipyretic,3,"Duke, 1992 *"
Antiradicular,4,"Duke, 1992 *"
AntiRaynaud's,1,"Duke, 1992 *"
Antirenitic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,4,"Martindale's 28th"
Antirhinitic,1,"Duke, 1992 *"
AntiRNA,1,"Duke, 1992 *"
Antisalmonella,4,"Duke, 1992 *"
Antiseptic,13,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Antishock,2,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisinusitic,2,"Martindale's 28th"
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,14,"Fitoterapia No.59-1984."
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,7,"Duke, 1992 *"
Antistomatitic,2,"Duke, 1992 *"
Antistreptococcic,2,"Duke, 1992 *"
Antistress,2,"Duke, 1992 *"
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisyncopic,1,"Duke, 1992 *"
Antisyndrome-X,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antitartar,1,"Duke, 1992 *"
Antithromboxane,1,"Lawrence Review of Natural Products, Jul-87."
Antithyreotropic,1,"Duke, 1992 *"
Antithyroid,1,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiTNF,1,"Duke, 1992 *"
Antitriglyceride,2,"Duke, 1992 *"
Antitumor,5,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (brain)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Breast)",1,"Duke, 1992 *"
"Antitumor (Colon)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Kidney)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Lung)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Ovary)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Pancreas)",2,"Duke, 1992 *"
"Antitumor (Prostate)",1,"Duke, 1992 *"
"Antitumor (Skin)",1,"Duke, 1992 *"
"Antitumor (Stomach)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,1,"Duke, 1992 *"
Antitussive,2,"Duke, 1992 *"
Antiulcer,6,"Duke, 1992 *"
Antiuremic,1,"Duke, 1992 *"
Antivaccinia,1,"Economic & Medicinal Plant Research, 5: 197."
Antivaginitic,2,"Duke, 1992 *"
Antiviral,9,"Duke, 1992 *"
Antiviral?,1,"Martindale's 29th"
Antivulvitic,1,"Duke, 1992 *"
Anxiolytic,5,"Duke, 1992 *"
Aphidifuge,1,"Duke, 1992 *"
Apifuge,1,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Apoptotic,3,"Duke, 1992 *"
Aromatase-Inhibitor,1,"Journal of Medicinal Food 2: 235.1999."
Astringent,2,"Merck 11th Edition"
Avifuge,1,"Duke, 1992 *"
Barbituate-Synergist,1,"Duke, 1992 *"
Beta-Blocker,1,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,1,"Duke, 1992 *"
Bradycardic,1,"Martindale's 28th"
Bronchomucolytic,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 200."
Bronchomucotropic,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Bronchoprotectant,1,"Duke, 1992 *"
Bronchorelaxant,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Bronchorrheic,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 200."
Calcium-Antagonist,7,"Duke, 1992 *"
Calcium-Channel-Blocker,1,"Duke, 1992 *"
Cancer-Preventive,10,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,7,"Economou, D., and Nahrstedt, A. 1991. Chemical, Physiological, and Toxicological Aspects of the Essential Oil of Some Species of the Genus Bystropogon*. Planta Medica, 57: 347, 1991."
Candidistat,3,"Duke, 1992 *"
Capillariprotective,1,"Martindale's 29th"
Carcinogenic,2,"Duke, 1992 *"
Carcinogenic?,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Cardioprotective,3,"Duke, 1992 *"
Cardiotoxic,1,"Duke, 1992 *"
Carminative,4,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Catabolic,1,"Duke, 1992 *"
Cerebrodepressant,1,"Duke, 1992 *"
Cerebrotoxic,2,"J. Aromatherapy 4: 24."
Chelator,1,"Duke, 1992 *"
Chemopreventive,3,"Duke, 1992 *"
Choleretic,5,"Duke, 1992 *"
Cholesterolytic,1,"Duke, 1992 *"
Ciliotoxic,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
CNS-Depressant,5,"Duke, 1992 *"
CNS-Stimulant,3,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Coleoptophile,1,"Duke, 1992 *"
Collagenic,1,"Duke, 1992 *"
Congestant,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Contraceptive,1,"Martindale's 28th"
Convulsant,3,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Copper-Antagonist,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Corrosive,1,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Counterirritant,4,"Duke, 1992 *"
COX-1-Inhibitor,2,"Duke, 1992 *"
COX-2-Inhibitor,2,"Duke, 1992 *"
Culicide,2,"Duke, 1992 *"
Cyclooxygenase-Inhibitor,2,"Duke, 1992 *"
Cytochrome-P450-Inducer,1,"Duke, 1992 *"
Cytochrome-P450-Inhibitor,1,"Pizzorno, J. 1998. Total Wellness. Prima Health, a division of Prima."
Cytotoxic,4,"Phytotherapy Research, 4: 93."
Decongestant,1,"Duke, 1992 *"
Decongestant?,1,"Eccles, R., et al. 1989. The effects of oral administration of (-)-menthol on nasal resistance to airflow and nasal sensation of airflow in subjects suffering from nasal congestion associated with the common cold. J. Pharm. Pharmacol. 42: 652-654, 1990."
Degranulant,1,"Duke, 1992 *"
Deiodinase-Inhibitor,2,"Jim Duke's personal files."
Dentifrice,1,"Martindale's 29th"
Deodorant,1,"Martindale's 29th"
Dermatitigenic,2,"Duke, 1992 *"
Detoxicant,1,"Duke, 1992 *"
"Detoxicant (Alcohol)",1,"Duke, 1992 *"
Diaphoretic,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Differentiator,1,"Duke, 1992 *"
Diuretic,4,"Jim Duke's personal files."
Edemagenic,1,"Duke, 1992 *"
Emmenagogue,1,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Encephalopathic,1,"Lawrence Review of Natural Products, Jan-92."
Enterocontractant,1,"J. Aromatherapy 4: 22."
Enterorelaxant,2,"J. Aromatherapy 4: 22."
Epileptigenic,1,"Duke, 1992 *"
Ergogenic,1,"Duke, 1992 *"
Estrogenic,1,"Duke, 1992 *"
Expectorant,8,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Flatugenic,2,"Singh, J., Gupta, K., and Arora, S.K. 1993. Changes in the anti-nutritional factors of developing seeds and pod walls of fenugreek (Trigonella foenum graecum L.). Plant Foods for Human Nutrition. 46: 77-84, 1994."
FLavor,23,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Fungicide,13,"Economou, D., and Nahrstedt, A. 1991. Chemical, Physiological, and Toxicological Aspects of the Essential Oil of Some Species of the Genus Bystropogon*. Planta Medica, 57: 347, 1991."
Fungiphilic,1,"J. Agric. Food Chem. 43: 2283."
Fungistat,3,"Duke, 1992 *"
Fungitoxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
GABA-nergic,1,"Duke, 1992 *"
Gastroprotective,2,"Duke, 1992 *"
Gastrosedative,1,"Merck 11th Edition"
Glucosyl-Transferase-Inhibitor,1,"Duke, 1992 *"
Glutathionalytic,1,"Lawrence Review of Natural Products, Jan-92."
Gram(+)icide,1,"Duke, 1992 *"
Gram(-)icide,1,"Duke, 1992 *"
GST-Inducer,1,"Duke, 1992 *"
Hallucinogenic,2,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Hepatoprotective,3,"Duke, 1992 *"
Hepatotonic,1,"Duke, 1992 *"
Hepatotoxic,3,"Lewis, E.J. and Friedrich, E.C. 1989. The Essential Oil of Poliomintha incana. Planta Medica 56(2): 224-226, 1990."
Herbicide,9,"Lydon, J. & Duke, S., The potential of pesticides from plants, pp. 1-41 in Craker, L. & Simon, J., eds, Herbs, Spices & Medicinal Plants: Recent Advances in Botany, Horticulture, & Pharmacology, v. 4, Oryx Press, Phoenix, 1989, 267pp."
Histaminic,1,"Duke, 1992 *"
Hyaluronidase-Inhibitor,1,"Duke, 1992 *"
