Activity,"Chemical Count",Reference
Anticariogenic,7,"Muroi, H. and Kubo, I. 1993. Combination Effects of Antibacterial Compounds in Green Tea Flavor against Streptococcus mutans. J. Agric. Food Chem. 41: 1102-1105."
Anticataract,4,"Duke, 1992 *"
Anticatarrh,1,"Martindale's 29th"
Anticephalagic,1,"Duke, 1992 *"
AntiCFS,1,"Duke, 1992 *"
Anticheilitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticholinesterase,2,"Duke, 1992 *"
Anticholinesterase?,1,"L. Gracza (1985) as cited by Buchbauer re antiacetylcholinesterase."
Anticlastogen,1,"Duke, 1992 *"
Anticlimacteric,2,"Duke, 1992 *"
Anticoeliac,1,"Martindale's 28th"
Anticold,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticolic,1,"Duke, 1992 *"
Anticolitic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticomplementary,1,"Duke, 1992 *"
Anticonvulsant,4,"Facciola, S. 1998. Cornucopia - A Source Book of Edible Plants. Kampong Publications, Vista CA. 713 pp."
Anticoronary,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
AntiCrohn's,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiCVI,1,"Duke, 1992 *"
Anticystitic,1,"Duke, 1992 *"
Antidandruff,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidementia,2,"Bruneton, J. 1999. Pharmacognosy, Phytochemistry, Medicinal Plants. 2nd Ed. Lavoisier Publishing, Paris. 1119 pp."
Antidepressant,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidermatitic,4,"Duke, 1992 *"
Antidiabetic,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidiuretic,1,"Lawrence Review of Natural Products, Mar-92."
"Antidote (Aluminum)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Cadmium)",1,"Let's Live, May 1989."
"Antidote (Lead)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiEBV,1,"Economic & Medicinal Plant Research, 6: 189."
Antieczemic,2,"Economic & Medicinal Plant Research, 6: 189."
Antiedemic,6,"Shimizu,*M., et al. 1990. Anti-inflammatory Constituents of Topically Applied Crude Drugs. IV.1) Constituents and Anti-inflammatory Effect of Paraguayan Crude Drug 'Alhucema' (Lavandula latifolia Vill.)2). Chem. Pharm. Bull. 38(8): 2283-2284, 1990."
Antielastase,3,"Duke, 1992 *"
Antiencephalitic,1,"Economic & Medicinal Plant Research, 5: 199."
Antiencephalopathic,1,"Martindale's 29th"
Antiendometriotic,1,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,3,"Duke, 1992 *"
Antierythemic,1,"Duke, 1992 *"
Antiescherichic,2,"Duke, 1992 *"
Antiesophagitic,1,"Duke, 1992 *"
Antiestrogenic,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifatigue,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,11,"Duke, 1992 *"
Antifertility,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibrinolytic,2,"Economic & Medicinal Plant Research, 1: 53."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrosarcomic,1,"Duke, 1992 *"
Antifibrotic,1,"Duke, 1992 *"
Antiflu,6,"Economic & Medicinal Plant Research, 5: 195."
Antifuruncular,1,"Martindale's 28th"
Antigastric,1,"Rastitel'nye Resursy, 21: 85."
Antigastrotic,1,"Duke, 1992 *"
Antigenotoxic,1,"Duke, 1992 *"
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiglutamaergic,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,2,"Jim Duke's personal files."
Antigranular,1,"Duke, 1992 *"
AntiGTF,1,"Duke, 1992 *"
Antihalitosic,2,"American Health, 12(4): 17, 1993."
Antihangover,1,"Duke, 1992 *"
Antihematuric,1,"Duke, 1992 *"
Antihemolytic,1,"Ohnishi, M., Morishita, H., Iwahashi, H., Toda, S., Shirataki, Y., Kimura, M., and Kido, R. 1993. Inhibitory Effects of Chlorogenic Acids on Linoleic Acid Peroxidation and Haemolysis. Phytochemistry. 36(3): 579-583. 1994."
Antihemorrhagic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihemorrhoidal,1,"Duke, 1992 *"
Antihepatotoxic,5,"Duke, 1992 *"
Antiherpetic,5,"Economic & Medicinal Plant Research, 5: 194."
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,5,"Duke, 1992 *"
AntiHIV,3,"Economic & Medicinal Plant Research, 6: 189."
Antihydrophobic,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antihypercholesterolemic,1,"Economic & Medicinal Plant Research, 6: 189."
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,5,"Duke, 1992 *"
Antihyperthyroid,1,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiimpotence,1,"Martindale's 29th"
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,22,"Shimizu,*M., et al. 1990. Anti-inflammatory Constituents of Topically Applied Crude Drugs. IV.1) Constituents and Anti-inflammatory Effect of Paraguayan Crude Drug 'Alhucema' (Lavandula latifolia Vill.)2). Chem. Pharm. Bull. 38(8): 2283-2284, 1990."
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiischemic,2,"Duke, 1992 *"
Antilaryngitic,1,"Duke, 1992 *"
AntiLegionella,1,"Duke, 1992 *"
Antileishmanic,2,"Duke, 1992 *"
Antilepric,2,"Martindale's 29th"
Antileukemic,4,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukotriene,2,"Duke, 1992 *"
Antileukotriene-D4,2,"Duke, 1992 *"
Antilipoperoxidant,1,"Duke, 1992 *"
Antilithic,2,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
AntiLyme,1,"Duke, 1992 *"
Antilymphomic,4,"Duke, 1992 *"
Antimaculitic,1,"Duke, 1992 *"
Antimalarial,3,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antimange,1,"Duke, 1992 *"
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimelanogenic,1,"Duke, 1992 *"
Antimelanomic,5,"Duke, 1992 *"
Antimenopausal,2,"Duke, 1992 *"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,3,"Duke, 1992 *"
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimigraine,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimite,1,"Duke, 1992 *"
Antimitral-valve-prolapse,1,"Duke, 1992 *"
AntiMS,2,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,8,"Economic & Medicinal Plant Research, 6: 235."
Antimyocarditic,1,"Economic & Medicinal Plant Research, 5: 199."
Antinephritic,1,"Duke, 1992 *"
Antinephrolytic,1,"Duke, 1992 *"
Antineuritic,1,"Duke, 1992 *"
Antineuropathic,1,"Duke, 1992 *"
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antinitrosaminic,3,"Duke, 1992 *"
Antinociceptive,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antionychyotic,1,"Taylor, Leslie. 2005. The Healing Power of Rainforest Herbs. SquareOne Publisher, Garden City Park, NY. 519 pp."
Antiophidic,1,"Economic & Medicinal Plant Research, 5: 363."
Antiosteoporotic,6,"Duke, 1992 *"
Antiosteosclerotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiotitic,1,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,16,"Jim Duke's personal files."
"Antioxidant (LDL)",2,"Duke, 1992 *"
Antipancreatitic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antiperiodontal,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiperiodontic,1,"Duke, 1992 *"
Antiperiodontitic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperistaltic,1,"Duke, 1992 *"
Antipermeability,1,"Duke, 1992 *"
Antiperoxidant,3,"Planta Medica, 57: A54, 1991."
Antipharyngitic,2,"Duke, 1992 *"
Antiplaque,6,"Osawa, K., Matsumoto, T., Maruyama, T., Takiguchi, T., Okuda, K., and Takazoe, I., Studies of the antibacterial activity of plant extracts and their constituents against periodontopathic bacteria, Bull Tokyo Dent. Coll., 31 (1), 1990, 17-21"
Antiplasmodial,2,"Duke, 1992 *"
Antiplatelet,1,"Duke, 1992 *"
AntiPMS,4,"Duke, 1992 *"
Antipneumonic,1,"Duke, 1992 *"
Antipodriac,1,"Duke, 1992 *"
Antipolio,2,"Jim Duke's personal files."
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,3,"Duke, 1992 *"
Antiprostaglandin,2,"Duke, 1992 *"
Antiprostanoid,1,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,4,"Duke, 1992 *"
Antiprotozoal,1,"Duke, 1992 *"
Antipsoriac,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipurpuric,2,"Duke, 1992 *"
Antipyretic,2,"Duke, 1992 *"
Antiradicular,8,"Jimenez, J., Navarro, M.C., Montilla, M.P., Martin, A. and Martinez, A. 1993. Thymus zygis Oil: Its Effects on CCl4-Induced Hepatotoxicity and Free Radical Scavenger Activity. JEO5: 153-8."
AntiRaynaud's,1,"Duke, 1992 *"
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,4,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Antirhinitic,1,"Duke, 1992 *"
Antisalmonella,3,"Duke, 1992 *"
Antiseptic,10,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antishock,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisinusitic,1,"Duke, 1992 *"
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,16,"Fitoterapia No.59-1984."
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,7,"Duke, 1992 *"
Antistomatitic,1,"Martindale's 28th"
Antistreptococcic,4,"Duke, 1992 *"
Antistress,2,"Duke, 1992 *"
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisunburn,2,"Duke, 1992 *"
Antisyndrome-X,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithiamin,1,"Phenolic Compounds in Food and Their Effects on Health, 69."
Antithrombic,1,"Duke, 1992 *"
Antithrombogenic,2,"Duke, 1992 *"
Antithyroid,2,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitrichinosic,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Antitriglyceride,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antitrypanosomic,2,"Planta Medica, 57: A44, 1991."
Antitubercular,1,"Duke, 1992 *"
Antitumor,9,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (Breast)",3,"Duke, 1992 *"
"Antitumor (Cervix)",1,"Duke, 1992 *"
"Antitumor (Colon)",3,"Duke, 1992 *"
"Antitumor (Forestomach)",1,"Duke, 1992 *"
"Antitumor (Liver)",1,"Duke, 1992 *"
"Antitumor (Lung)",2,"Duke, 1992 *"
"Antitumor (Ovary)",1,"Duke, 1992 *"
"Antitumor (Pancreas)",2,"Duke, 1992 *"
"Antitumor (Prostate)",1,"Duke, 1992 *"
"Antitumor (Skin)",2,"Duke, 1992 *"
"Antitumor (Stomach)",1,"Duke, 1992 *"
Antitumor-Promoter,4,"Duke, 1992 *"
Antitussive,5,"Duke, 1992 *"
Antiulcer,7,"Economic & Medicinal Plant Research, 6: 189."
Antivaricose,1,"Duke, 1992 *"
Antiviral,12,"Duke, 1992 *"
Antiviral?,1,"Martindale's 29th"
Antiwrinkle,1,"Duke, 1992 *"
Antiyeast,1,"Duke, 1992 *"
Anxiolytic,3,"Duke, 1992 *"
Apoptotic,4,"Duke, 1992 *"
Artemicide,1,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Ascaricide,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Astringent,1,"Martindale's 28th"
Ataxigenic,1,"Zebovitz, T. C. Ed. 1989. Part VII. Flavor and Fragrance Substances, in Keith L. H. and Walters, D.B., eds. Compendium of Safety Data Sheets for Research and Industrial Chemicals. VCH Publishers, New York. 3560-4253."
ATPase-Inhibitor,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Autotoxic,1,"Duke, 1992 *"
Bacteristat,1,"Duke, 1992 *"
Barbituate-Synergist,1,"Duke, 1992 *"
Beta-Blocker,1,"Duke, 1992 *"
Bradycardiac,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Bronchoprotectant,1,"Duke, 1992 *"
Bronchorelaxant,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Calcium-Antagonist,3,"Duke, 1992 *"
Calcium-Channel-Blocker,1,"Duke, 1992 *"
Calmodulin-Antagonist,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
cAMP-Inhibitor,1,"Schussler, M., Fricke, U., Nikolov, N., and Holzl, J. 1991. Comparison of the Flavonoids Occurring in Crataegus species and Inhibition of 3',5'-Cyclic Adenosine Monophosphate Phosphodiesterase. Plant Medica 57: Suppl Issue 2. p.A-133."
cAMP-Phosphodiesterase-Inhibitor,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Cancer-Preventive,16,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,10,"Recently became Internat. J. Crude Drug Res. 28(1,2,3,4):1990, page 155."
Candidistat,2,"Duke, 1992 *"
Capillarifortificant,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Capillarigenic,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Capillariprotective,2,"Merck 11th Edition"
Carcinogenic,3,"Science News, 146: 421."
Cardioprotective,4,"Duke, 1992 *"
Cardiotonic,1,"Duke, 1992 *"
Cardiotoxic,1,"Duke, 1992 *"
Carminative,3,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Caspase-8-Inducer,1,"Duke, 1992 *"
Catabolic,2,"Duke, 1992 *"
Chemopreventive,4,"Duke, 1992 *"
Cholagogue,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Choleretic,5,"Duke, 1992 *"
Cholesterolytic,1,"Duke, 1992 *"
Clastogenic,1,"Friedman, M. and Dao, L. 1990. Effect of Autoclaving and Conventional and Microwave Baking on the Ergot Alkaloid and Chlorogenic Acid Contents of Morning Glory (Ipomoea tricolor Cav. cv.) Heavenly Blue Seeds. J. Agric. Food Chem. 38: 805-808."
CNS-Active,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
CNS-Depressant,3,"Facciola, S. 1998. Cornucopia - A Source Book of Edible Plants. Kampong Publications, Vista CA. 713 pp."
CNS-Stimulant,4,"Duke, 1992 *"
CNS-Toxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Coleoptophile,1,"Duke, 1992 *"
Collagen-Sparing,1,"Duke, 1992 *"
Collagenic,1,"Duke, 1992 *"
Comedolytic,1,"Duke, 1992 *"
COMT-Inhibitor,1,"Duke, 1992 *"
Contraceptive,1,"Martindale's 28th"
Convulsant,1,"Duke, 1992 *"
Copper-Antagonist,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Copper-Chelator,1,"Duke, 1992 *"
Cosmetic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Counterirritant,2,"Martindale's 29th"
COX-1-Inhibitor,1,"Duke, 1992 *"
COX-2-Inhibitor,2,"Duke, 1992 *"
Culicide,2,"Duke, 1992 *"
