Activity,"Chemical Count",Reference
Antianxiety,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiapertif,1,"Duke, 1992 *"
Antiarabiflavinotic,1,"Martindale's 28th"
Antiarrhythmic,7,"Duke, 1992 *"
Antiarteriosclerotic,4,"Duke, 1992 *"
Antiarthritic,11,"Duke, 1992 *"
Antiasthmatic,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiatherosclerotic,8,"Duke, 1992 *"
Antibacillary,1,"Duke, 1992 *"
Antibackache,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antibacterial,12,"Duke, 1992 *"
Antiberiberi,1,"Duke, 1992 *"
AntiBPH,1,"Duke, 1992 *"
Antibronchitic,1,"Duke, 1992 *"
Antibronchoconstrictor,1,"Duke, 1992 *"
Anticancer,3,"Duke, 1992 *"
"Anticancer (Breast)",1,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Anticancer (Cervix)",1,"Duke, 1992 *"
"Anticancer (Colon)",1,"Duke, 1992 *"
"Anticancer (Forestomach)",1,"Duke, 1992 *"
"Anticancer (Liver)",1,"Duke, 1992 *"
"Anticancer (Lung)",1,"Duke, 1992 *"
"Anticancer (Skin)",1,"Duke, 1992 *"
Anticanker,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticarcinogenic,1,"Duke, 1992 *"
Anticarcinomic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticardiospasmic,1,"Duke, 1992 *"
Anticariogenic,1,"Duke, 1992 *"
Anticarpal-Tunnel,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticataract,9,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticephalagic,5,"Duke, 1992 *"
Anticerebrotic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticervicaldysplasic,5,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiCFS,3,"Duke, 1992 *"
Anticheilitic,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antichilblain,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticholinergic,1,"Duke, 1992 *"
Anticholinesterase?,1,"L. Gracza (1985) as cited by Buchbauer re antiacetylcholinesterase."
Antichorea,1,"Duke, 1992 *"
Antichoreic,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticirrhotic,2,"Duke, 1992 *"
Anticlaudificant?,1,"Martindale's 29th"
Anticlimacteric,4,"Duke, 1992 *"
Anticoeliac,1,"Martindale's 28th"
Anticold,2,"Duke, 1992 *"
Anticolitic,2,"Duke, 1992 *"
Anticonstrictive,2,"Duke, 1992 *"
Anticonvulsant,8,"Duke, 1992 *"
Anticorneotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticoronary,7,"Duke, 1992 *"
AntiCrohn's,3,"Martindale's 29th"
AntiCTS,1,"Duke, 1992 *"
Anticystinuric,1,"Duke, 1992 *"
Antidandruff,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidecubitic,4,"Martindale's 28th"
Antideliriant,1,"Duke, 1992 *"
Antidementia,8,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidepressant,9,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidepressant?,1,"Duke, 1992 *"
Antidermatitic,5,"Merck 11th Edition"
Antidiabetic,12,"Duke, 1992 *"
Antidiabetic?,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidiuretic,1,"Lawrence Review of Natural Products, Mar-92."
"Antidote (Acetaminophen)",1,"Martindale's 29th"
"Antidote (Aluminum)",2,"Economic & Medicinal Plant Research, 6: 189."
"Antidote (Cadmium)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Hypoglycin-A)",1,"Martindale's 29th"
"Antidote (Iodine)",1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
"Antidote (Lead)",3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Mercury)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Paracetamol)",1,"Martindale's 29th"
"Antidote (Paraquat)",1,"Martindale's 28th"
"Antidote (pesticides)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,3,"Martindale's 28th"
Antidysmenorrheic,3,"Duke, 1992 *"
Antidyspeptic,1,"Duke, 1992 *"
Antidysphagic,1,"Duke, 1992 *"
Antieczemic,5,"Merck 11th Edition"
Antiedemic,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiencephalitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiencephalopathic,7,"Martindale's 29th"
Antiencephalopathic?,1,"Martindale's 29th"
Antiendometriotic,2,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,5,"Duke, 1992 *"
Antiepitheleomic,1,"Duke, 1992 *"
Antiestrogenic,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifatigue,7,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antifeedant,5,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Antifertility,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibrinolytic,2,"Economic & Medicinal Plant Research, 1: 53."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrositic,1,"Martindale's 28th"
Antifibrotic,3,"Duke, 1992 *"
Antiflu,2,"Economic & Medicinal Plant Research, 5: 195."
Antifuruncular,1,"Martindale's 28th"
Antigallstone,1,"Duke, 1992 *"
Antigastritic,3,"Martindale's 29th"
Antigastrotic,1,"Duke, 1992 *"
Antigingivitic,3,"Duke, 1992 *"
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiglossitic,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiglycosuric,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigout,2,"Duke, 1992 *"
Antigranular,1,"Duke, 1992 *"
Antigranulocytopenic,1,"Duke, 1992 *"
Antihangover,5,"Duke, 1992 *"
Antiheartburn,1,"Duke, 1992 *"
Antihemorrhagic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,2,"Martindale's 29th"
Antihepatotic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihepatotoxic,5,"Economic & Medicinal Plant Research, 6: 189."
Antiherpetic,5,"Duke, 1992 *"
Antiherpetic?,1,"Duke, 1992 *"
Antihiccup,1,"Martindale's 29th"
Antihistaminic,5,"Duke, 1992 *"
AntiHIV,2,"Duke, 1992 *"
Antihomocysteine,1,"Duke, 1992 *"
Antihomocystinuric,1,"Martindale's 29th"
Antihyperactivity,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihyperammonemic,1,"Martindale's 29th"
Antihypercholesterolemic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,9,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiielus?,1,"Martindale's 29th"
Antiimpotence,2,"Martindale's 29th"
Antiinfarctal,1,"Soumyanath, A. Ed. 2006. Traditional Medicines for Modern Times - Antidiabetic Plants. CRC Press, Taylor & Francis Group. Boca Raton, FL. 314 pp."
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,14,"Duke, 1992 *"
Antiinsomniac,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiinsomniac?,1,"Martindale's 29th"
Antiinsomnic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiischaemic,1,"Duke, 1992 *"
Antiischemic,1,"Duke, 1992 *"
Antijet-lag,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Antikeratitic,1,"Duke, 1992 *"
Antikeshan,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiketotic,2,"Merck 11th Edition"
Antilepric,2,"Martindale's 28th"
Antilethargic,2,"Duke, 1992 *"
Antileukemic,4,"Duke, 1992 *"
Antileukodermic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antileukonychic,1,"Duke, 1992 *"
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antileukotriene-B4,1,"Duke, 1992 *"
Antileukotriene-D4,2,"Duke, 1992 *"
Antileukotrienogenic,1,"Duke, 1992 *"
Antilipoperoxidant,1,"Duke, 1992 *"
Antilithic,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antilupus,2,"Martindale's 28th"
AntiLyme,5,"Duke, 1992 *"
Antilymphomic,2,"Duke, 1992 *"
Antimaculitic,5,"Duke, 1992 *"
Antimanic,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastalgic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiMD,1,"Duke, 1992 *"
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antimelanomic,3,"Duke, 1992 *"
AntiMeniere's,1,"Duke, J. A. Writeups or information summaries on approximately 2,000 economic plants, USDA, ARS, Beltsville, MD 20705."
Antimenopausal,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetaplastic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimetastatic,2,"Duke, 1992 *"
Antimigraine,5,"Martindale's 29th"
Antimitotic,3,"Gawron, A. and Glowniak, K. 1987. Cytostatic Activity of Coumarins in vitro. Planta Medica 1987: 526."
Antimitral-valve-prolapse,1,"Duke, 1992 *"
Antimorphinic,1,"Martindale's 28th"
AntiMS,3,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,8,"Economic & Medicinal Plant Research, 6: 235."
Antimyalgic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimyelotoxic,2,"Martindale's 29th"
Antimyocarditic,1,"Duke, 1992 *"
Antimyoclonic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antinauseant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antineoplastic,1,"Duke, 1992 *"
Antinephritic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antinephrolytic,1,"Duke, 1992 *"
Antinesidioblastosic,1,"Martindale's 29th"
Antineuralgic,3,"Duke, 1992 *"
Antineuramidase,1,"Duke, 1992 *"
Antineurasthenic,1,"Duke, 1992 *"
Antineuritic,2,"Duke, 1992 *"
Antineuropathic,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiNF-kB,1,"Duke, 1992 *"
Antinitrosaminic,2,"Ki Soon Rhee. Oilseed Food Ingredients Used To Minimize Oxidative Flavor Deterioration in Meat Products. Phenolic Compounds in Food and Their Effects on Health, Ch.18."
Antinitrosic,1,"Martindale's 28th"
Antinociceptive,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antionychyotic,1,"Duke, 1992 *"
Antiophidic,1,"Economic & Medicinal Plant Research, 5: 363."
Antiophthalmic,2,"Martindale's 29th"
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,8,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,18,"Larson, R.A. 1987. Review Article Number 30. The Antioxidants of Higher Plants. Phytochemistry. 27: 969-978."
"Antioxidant (LDL)",1,"Duke, 1992 *"
Antioxidant?,2,"Duke, 1992 *"
Antiozenic,1,"Duke, 1992 *"
Antipapillomic,1,"Duke, 1992 *"
Antiparkinsonian,9,"Duke, 1992 *"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipellagric,3,"Martindale's 28th"
Antiperiodontal,1,"Duke, 1992 *"
Antiperiodontitic,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiphenylketonuric,2,"Martindale's 29th"
Antiphotophobic,2,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,5,"Osawa, K., Matsumoto, T., Maruyama, T., Takiguchi, T., Okuda, K., and Takazoe, I., Studies of the antibacterial activity of plant extracts and their constituents against periodontopathic bacteria, Bull Tokyo Dent. Coll., 31 (1), 1990, 17-21"
Antiplatelet,2,"Duke, 1992 *"
AntiPMS,5,"Duke, 1992 *"
Antipneumonic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipoliomyelitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipolyp,1,"Duke, 1992 *"
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,4,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antiprostaglandin,6,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,5,"Duke, 1992 *"
Antipruritic,1,"Merck 11th Edition"
Antipsoriac,2,"Duke, 1992 *"
Antipsoriatic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antipsychotic,3,"Martindale's 29th"
Antipyretic,2,"Economic & Medicinal Plant Research, 6: 189."
Antiradicular,7,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,3,"Duke, 1992 *"
Antiretardation,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiretinopathic?,1,"Martindale's 29th"
Antiretinotic,2,"Duke, 1992 *"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,7,"Martindale's 29th"
Antirheumatitic?,1,"Martindale's 29th"
Antirhinitic,1,"Duke, 1992 *"
Antischizophrenic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiscoliotic,1,"Duke, 1992 *"
Antiscorbutic,1,"Martindale's 28th"
Antiscotomic,1,"Duke, 1992 *"
Antiseborrheic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antisenility,1,"Duke, 1992 *"
Antiseptic,9,"Martindale's 28th"
Antiserotonin,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antisickling,3,"Ekeke, G.I. and Shode, F.O. 1988. Phenylalanine is the Predominant Antisickling Agent in Cajanus cajan Seed Extract. Planta Medica 56(1): 41, 1990."
Antisilicotic,1,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,13,"Duke, 1992 *"
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiSpina-Bifida,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistaphylococcic,3,"Duke, 1992 *"
Antisteatotic,1,"Duke, 1992 *"
Antisterility,1,"Duke, 1992 *"
Antistomatitic,1,"Martindale's 28th"
Antistreptococcic,1,"Duke, 1992 *"
Antistress,6,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistroke,4,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisunburn,1,"Duke, 1992 *"
Antisyndrome-X,7,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithalassemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antithrombic,1,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Antithrombotic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antithromboxane,1,"Duke, 1992 *"
Antithromboxane-B2,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithyrotoxic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,3,"Duke, 1992 *"
Antitoxemic,1,"Duke, 1992 *"
Antitriglyceride,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitubercular,2,"Duke, 1992 *"
Antitumor,9,"Duke, 1992 *"
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (brain)",1,"Duke, 1992 *"
"Antitumor (Breast)",4,"Duke, 1992 *"
"Antitumor (Cervix)",1,"Duke, 1992 *"
"Antitumor (CNS)",1,"Duke, 1992 *"
"Antitumor (Colon)",2,"Duke, 1992 *"
"Antitumor (Colorectal)",1,"Duke, 1992 *"
"Antitumor (Forestomach)",1,"Duke, 1992 *"
"Antitumor (Gastric)",1,"Duke, 1992 *"
"Antitumor (Liver)",1,"Duke, 1992 *"
"Antitumor (Lung)",4,"Duke, 1992 *"
"Antitumor (Prostate)",4,"Duke, 1992 *"
"Antitumor (Skin)",1,"Duke, 1992 *"
"Antitumor (Stomach)",2,"Duke, 1992 *"
Antitumor-Promoter,2,"Cancer Research, 48: 5941."
Antitussive,1,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Antiulcer,8,"Duke, 1992 *"
