Activity,"Chemical Count",Reference
AntiAGE,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiaggregant,10,"Duke, 1992 *"
Antiaging,5,"Duke, 1992 *"
Antiakathisic,1,"Martindale's 29th"
Antialcoholic,4,"Forest H. Nielsen, USDA, Grand Forks, various publications."
Antiallergenic,1,"Duke, 1992 *"
Antiallergic,9,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antialopecic,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antialzheimeran,6,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antialzheimeran?,3,"Grundy, D. L. and Still, C. C., Inhibition of acetylcholinesterases by pulegone-1,2-epoxide, Oest. Biochem. & Physiol., 23, 1985, 383-8."
Antiamblyopic,1,"Duke, 1992 *"
Antianaphylactic,5,"Economic & Medicinal Plant Research, 6: 189."
Antiandrogenic,3,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antianemic,3,"Martindale's 29th"
Antianginal,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiangiogenic,4,"Duke, 1992 *"
Antianorectic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antianorexic,1,"Martindale's 29th"
Antianxiety,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiapoptotic,1,"Duke, 1992 *"
Antiarabiflavinotic,1,"Martindale's 28th"
Antiarrhythmic,5,"Duke, 1992 *"
Antiarteriosclerotic,1,"Duke, 1992 *"
Antiarthritic,10,"Duke, 1992 *"
Antiasthmatic,7,"Duke, 1992 *"
Antiatherogenic,2,"Duke, 1992 *"
Antiatherosclerotic,5,"Duke, 1992 *"
Antibacillary,1,"Duke, 1992 *"
Antibackache,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antibacterial,23,"Economou, D., and Nahrstedt, A. 1991. Chemical, Physiological, and Toxicological Aspects of the Essential Oil of Some Species of the Genus Bystropogon*. Planta Medica, 57: 347, 1991."
Antiberiberi,1,"Duke, 1992 *"
AntiBPH,1,"Duke, 1992 *"
Anticancer,7,"Duke, 1992 *"
"Anticancer (Breast)",1,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Anticancer (Cervix)",2,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
"Anticancer (Lung)",2,"Duke, 1992 *"
"Anticancer (Pancreas)",1,"Duke, 1992 *"
Anticanker,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticarcinogenic,3,"Economic & Medicinal Plant Research, 6: 189."
Anticarcinomic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
"Anticarcinomic (Breast)",1,"Medline (post 1990 searches filed in my computer)"
Anticardiospasmic,1,"Duke, 1992 *"
Anticariogenic,3,"Muroi, H. and Kubo, I. 1993. Combination Effects of Antibacterial Compounds in Green Tea Flavor against Streptococcus mutans. J. Agric. Food Chem. 41: 1102-1105."
Anticarpal-Tunnel,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticataract,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticephalagic,2,"Duke, 1992 *"
Anticervicaldysplasic,3,"Duke, 1992 *"
AntiCFS,2,"Duke, 1992 *"
Anticheilitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antichilblain,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticholinesterase,2,"Grundy, D. L. and Still, C. C., Inhibition of acetylcholinesterases by pulegone-1,2-epoxide, Oest. Biochem. & Physiol., 23, 1985, 383-8."
Anticlastogen,1,"Duke, 1992 *"
Anticlimacteric,3,"Duke, 1992 *"
Anticoagulant,1,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Anticoeliac,1,"Martindale's 28th"
Anticold,2,"Duke, 1992 *"
Anticolic,1,"Duke, 1992 *"
Anticolitic,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticollegenase,1,"Duke, 1992 *"
Anticomplementary,4,"Duke, 1992 *"
Anticonvulsant,5,"Facciola, S. 1998. Cornucopia - A Source Book of Edible Plants. Kampong Publications, Vista CA. 713 pp."
Anticoronary,4,"Duke, 1992 *"
AntiCrohn's,3,"Martindale's 29th"
AntiCTS,1,"Duke, 1992 *"
Anticystitic,1,"Duke, 1992 *"
Antidandruff,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidecubitic,3,"Martindale's 28th"
Antideliriant,1,"Duke, 1992 *"
Antidementia,4,"Duke, 1992 *"
Antidepressant,9,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidermatic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidermatitic,3,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidiabetic,9,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Aluminum)",2,"Economic & Medicinal Plant Research, 6: 189."
"Antidote (Cadmium)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Lead)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Paraquat)",1,"Martindale's 28th"
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidyspeptic,1,"Duke, 1992 *"
Antidysphagic,1,"Duke, 1992 *"
AntiEBV,1,"Duke, 1992 *"
Antieczemic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiedemic,7,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antielastase,3,"Duke, 1992 *"
Antiencephalitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiencephalopathic,2,"Martindale's 29th"
Antiendometriotic,2,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,4,"Duke, 1992 *"
Antiescherichic,2,"Duke, 1992 *"
Antiesophagitic,1,"Duke, 1992 *"
Antiestrogenic,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antifatigue,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,8,"Duke, 1992 *"
Antifertility,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibrinolytic,1,"Economic & Medicinal Plant Research, 1: 53."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrosarcomic,1,"Duke, 1992 *"
Antifibrotic,2,"Duke, 1992 *"
Antiflu,5,"Economic & Medicinal Plant Research, 5: 195."
Antifuruncular,1,"Martindale's 28th"
Antigallstone,1,"Duke, 1992 *"
Antigastric,1,"Rastitel'nye Resursy, 21: 85."
Antigastritic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antigastrotic,1,"Duke, 1992 *"
Antigingivitic,1,"Duke, 1992 *"
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antigliomic,1,"Duke, 1992 *"
Antiglossitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiglutamaergic,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,3,"Jim Duke's personal files."
Antigranular,1,"Duke, 1992 *"
AntiGTF,1,"Duke, 1992 *"
Antihangover,4,"Duke, 1992 *"
Antiheartburn,1,"Duke, 1992 *"
Antihelicobacter,2,"Duke, 1992 *"
Antihemolytic,2,"Ohnishi, M., Morishita, H., Iwahashi, H., Toda, S., Shirataki, Y., Kimura, M., and Kido, R. 1993. Inhibitory Effects of Chlorogenic Acids on Linoleic Acid Peroxidation and Haemolysis. Phytochemistry. 36(3): 579-583. 1994."
Antihemorrhagic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatoadenomic,1,"Duke, 1992 *"
Antihepatotoxic,7,"Economic & Medicinal Plant Research, 6: 189."
Antiherpetic,9,"Duke, 1992 *"
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,11,"Ortiz De Urbina, A.V., Martin, M.L., Montero, M.J., Carron, R., Sevilla, M.A., San Roman, L. 1989. Antihistaminic activity of pulegone on the guinea-pig ileum. J. Pharm. Pharmacol. 42: 295-296, 1990."
AntiHIV,6,"Duke, 1992 *"
Antihydrophobic,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antihyperactivity,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihypercholesterolemic,1,"Economic & Medicinal Plant Research, 6: 189."
Antihyperglycemic,1,"Duke, 1992 *"
Antihyperinsulinemic,1,"Duke, 1992 *"
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperleptinemic,1,"Duke, 1992 *"
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,6,"Duke, 1992 *"
Antihyperthyroid,2,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiimpotence,2,"Martindale's 28th"
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,23,"Duke, 1992 *"
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiinsomnic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiintegrase,1,"Duke, 1992 *"
Antiischemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antikeratitic,1,"Duke, 1992 *"
Antiketotic,1,"Merck 11th Edition"
AntiLegionella,2,"Duke, 1992 *"
Antileishmanic,2,"Duke, 1992 *"
Antilepric,2,"Martindale's 28th"
Antileukemic,7,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,3,"Duke, 1992 *"
Antileukotriene-D4,2,"Duke, 1992 *"
Antilipoperoxidant,3,"Duke, 1992 *"
Antilithic,3,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilupus,1,"Martindale's 28th"
AntiLyme,5,"Duke, 1992 *"
Antilymphomic,5,"Duke, 1992 *"
Antimaculitic,3,"Duke, 1992 *"
Antimalarial,1,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antimange,1,"Duke, 1992 *"
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antimelanogenic,2,"Duke, 1992 *"
Antimelanomic,5,"Duke, 1992 *"
AntiMeniere's,1,"Duke, J. A. Writeups or information summaries on approximately 2,000 economic plants, USDA, ARS, Beltsville, MD 20705."
Antimenopausal,4,"Martindale's 29th"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,3,"Duke, 1992 *"
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimigraine,4,"Martindale's 29th"
Antimite,1,"Duke, 1992 *"
Antimitral-valve-prolapse,1,"Duke, 1992 *"
AntiMS,2,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,14,"Economic & Medicinal Plant Research, 6: 235."
Antimyocarditic,2,"Economic & Medicinal Plant Research, 5: 199."
Antimyopic,1,"Duke, 1992 *"
Antinephritic,1,"Duke, 1992 *"
Antinephrolytic,1,"Duke, 1992 *"
Antineuralgic,2,"Duke, 1992 *"
Antineuramidase,1,"Duke, 1992 *"
Antineurasthenic,1,"Duke, 1992 *"
Antineuritic,1,"Duke, 1992 *"
Antineuropathic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antinitrosaminic,4,"Ki Soon Rhee. Oilseed Food Ingredients Used To Minimize Oxidative Flavor Deterioration in Meat Products. Phenolic Compounds in Food and Their Effects on Health, Ch.18."
Antinitrosic,1,"Martindale's 28th"
Antinociceptive,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,2,"Duke, 1992 *"
Antiobesity,6,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiophidic,4,"Economic & Medicinal Plant Research, 5: 363."
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,7,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,29,"Jim Duke's personal files."
"Antioxidant (LDL)",1,"Duke, 1992 *"
Antiozenic,1,"Duke, 1992 *"
Antipancreatitic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antipapillomic,1,"Duke, 1992 *"
Antiparkinsonian,2,"Duke, 1992 *"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipellagric,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipeptic,1,"Duke, 1992 *"
Antiperiodontal,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiperiodontitic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperistaltic,2,"Duke, 1992 *"
Antipermeability,1,"Duke, 1992 *"
Antiperoxidant,3,"Planta Medica, 57: A54, 1991."
Antipharyngitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiphotophobic,2,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplasmodial,1,"Duke, 1992 *"
AntiPMS,5,"Duke, 1992 *"
Antipneumonic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipolio,2,"Economic & Medicinal Plant Research, 5: 197."
Antipoliomyelitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,9,"Duke, 1992 *"
Antiproliferative,2,"Duke, 1992 *"
Antiprostaglandin,3,"Duke, 1992 *"
Antiprostanoid,1,"Duke, 1992 *"
Antiprostatadenomic,2,"Merck 11th Edition"
Antiprostatitic,4,"Duke, 1992 *"
Antiproteolytic,1,"Hansel, R., Keller, K., Rimpler, H., and Schneider, G. eds. 1992. Hager's Handbuch der Pharmazeutischen Praxis, Drogen (A-D), 1209 pp., 1993 (E-O), 970 pp., 1994 (P-Z), 1196 pp. Springer-Verlag, Berlin."
Antipsoriac,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipulmonotic,1,"Tyler, V.E.. 1994."
Antipyretic,3,"Duke, 1992 *"
Antiradicular,7,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,3,"Duke, 1992 *"
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiretinotic,1,"Duke, 1992 *"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antirhinitic,1,"Duke, 1992 *"
Antiscorbutic,1,"Martindale's 28th"
Antiscotomic,1,"Duke, 1992 *"
Antiseptic,14,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Antiserotonic,1,"Internat. J. Oriental Med. 15(4): 199, 1990+"
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antishock,3,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,19,"Fitoterapia No.59-1984."
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,3,"Duke, 1992 *"
Antistomatitic,2,"Economic & Medicinal Plant Research, 5: 207."
Antistreptococcic,2,"Duke, 1992 *"
Antistress,7,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisunburn,1,"Duke, 1992 *"
Antisyndrome-X,4,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithiamin,2,"Phenolic Compounds in Food and Their Effects on Health, 69."
Antithrombic,1,"Duke, 1992 *"
Antithyreotropic,1,"Duke, 1992 *"
Antithyroid,3,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiTNF,1,"Duke, 1992 *"
Antitriglyceride,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antitrypanosomic,1,"Duke, 1992 *"
Antitumor,14,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (brain)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Breast)",6,"Duke, 1992 *"
"Antitumor (Cervix)",2,"Duke, 1992 *"
"Antitumor (CNS)",1,"Duke, 1992 *"
"Antitumor (Colon)",8,"Duke, 1992 *"
"Antitumor (Gastric)",1,"Duke, 1992 *"
"Antitumor (Kidney)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Liver)",1,"Duke, 1992 *"
"Antitumor (Lung)",6,"Duke, 1992 *"
"Antitumor (Mouth)",1,"Duke, 1992 *"
"Antitumor (Ovary)",2,"Duke, 1992 *"
"Antitumor (Pancreas)",3,"Duke, 1992 *"
"Antitumor (Prostate)",3,"Duke, 1992 *"
"Antitumor (Skin)",7,"Duke, 1992 *"
"Antitumor (Stomach)",3,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,3,"Cancer Research, 48: 5941."
Antitussive,3,"Oriental Materia Medica (three volumes by Dr. Hsu and collaborators)"
Antiulcer,7,"Duke, 1992 *"
Antiulcerogenic,1,"Duke, 1992 *"
Antiuremic,1,"Duke, 1992 *"
Antivaccinia,1,"Economic & Medicinal Plant Research, 5: 207."
Antivaginitic,1,"Duke, 1992 *"
Antivaricose,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antivertigo,1,"Duke, 1992 *"
Antiviral,16,"Duke, 1992 *"
Antiviral?,1,"Martindale's 29th"
Antixerophthalmic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiyeast,1,"Duke, 1992 *"
Anxiolytic,7,"Duke, 1992 *"
Aphidifuge,1,"Duke, 1992 *"
Aphrodisiac,1,"Duke, 1992 *"
Apoptotic,11,"Duke, 1992 *"
Aromatase-Inhibitor,2,"Journal of Medicinal Food 2: 235.1999."
Artemicide,2,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Asthma-preventive,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Astringent,1,"Martindale's 28th"
ATPase-Inhibitor,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Avifuge,1,"Duke, 1992 *"
Bacteristat,2,"Duke, 1992 *"
Barbituate-Synergist,2,"Duke, 1992 *"
"Beta-Adrenergic Receptor Blocker",1,"Duke, 1992 *"
Beta-Blocker,2,"Duke, 1992 *"
