Activity,"Chemical Count",Reference
Antidiabetic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antidiarrheic,1,"Duke, 1992 *"
"Antidote (Amanitin)",1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 276."
"Antidote (Hypoglycin-A)",1,"Martindale's 29th"
Antidysenteric,1,"Duke, 1992 *"
Antieczemic,1,"Economic & Medicinal Plant Research, 6: 189."
Antiedemic,5,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiencephalopathic,3,"Martindale's 29th"
Antiepileptic,1,"Duke, 1992 *"
Antiestrogenic,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifeedant,2,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Antifertility,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibrinolytic,2,"Economic & Medicinal Plant Research, 1: 53."
Antigastritic,1,"Martindale's 29th"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigranular,1,"Duke, 1992 *"
Antihangover,1,"Duke, 1992 *"
Antihepatotoxic,4,"Merck 11th Edition"
Antiherpetic,1,"Duke, 1992 *"
Antihiccup,1,"Martindale's 29th"
Antihistaminic,2,"Economic & Medicinal Plant Research, 6: 189."
AntiHIV,2,"Duke, 1992 *"
Antihyperammonemic,1,"Martindale's 29th"
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,1,"Duke, 1992 *"
Antiinflammatory,9,"Duke, 1992 *"
Antiketotic,2,"Merck 11th Edition"
Antileukemic,3,"Duke, 1992 *"
Antileukotriene-D4,2,"Duke, 1992 *"
Antilipolytic,1,"Duke, 1992 *"
Antilithic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antilymphomic,2,"Duke, 1992 *"
Antimelanomic,1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
Antimenorrhagic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiMS,1,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,4,"Duke, 1992 *"
Antinauseant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antinephritic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antinociceptive,4,"Duke, 1992 *"
Antiophidic,3,"Economic & Medicinal Plant Research, 5: 363."
Antiophthalmic,1,"Martindale's 29th"
Antioxidant,9,"Duke, 1992 *"
Antiparkinsonian,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiphenylketonuric,1,"Martindale's 29th"
Antipolio,1,"Economic & Medicinal Plant Research, 5: 197."
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Duke, 1992 *"
Antiproliferant,1,"Duke, 1992 *"
Antiprostaglandin,1,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,4,"Duke, 1992 *"
Antiprostatotic,1,"Duke, 1992 *"
Antipruritic,1,"Merck 11th Edition"
Antipyretic,1,"Neuwinger, H. D. 1996. African Ethnobotany - Poisons and Drugs. Chapman & Hall, New York. 941 pp."
Antiradicular,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antirenitic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antiretardation,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antisickling,1,"Ekeke, G.I. and Shode, F.O. 1988. Phenylalanine is the Predominant Antisickling Agent in Cajanus cajan Seed Extract. Planta Medica 56(1): 41, 1990."
Antispasmodic,1,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Antistaphylococcic,1,"Duke, 1992 *"
Antitumor,3,"Duke, 1992 *"
"Antitumor (brain)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Breast)",1,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Antitumor (Cervix)",1,"Duke, 1992 *"
"Antitumor (Colon)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Kidney)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Lung)",2,"Duke, 1992 *"
"Antitumor (Ovary)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Pancreas)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Skin)",1,"Duke, 1992 *"
"Antitumor (Stomach)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,1,"Duke, 1992 *"
Antitussive,1,"Duke, 1992 *"
Antiulcer,5,"Martindale's 29th"
Antivaricose,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiviral,4,"Abid Ali Khan, M.M., Jain, D.C., Bhakuni, R.S., Zaim, M., and Thakur, R.S. 1991. Occurrence of some antiviral sterols in Artemisia annua. Plant Science, 75: 161-165, 1991."
Anxiolytic,1,"Merck 11th Edition"
Aphidifuge,1,"Duke, 1992 *"
Apoptotic,2,"Duke, 1992 *"
Aromatase-Inhibitor,1,"Journal of Medicinal Food 2: 235.1999."
Artemicide,2,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Atherogenic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Bacteristat,1,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,1,"Duke, 1992 *"
Calcium-Antagonist,1,"Duke, 1992 *"
Cancer-Preventive,10,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,2,"Recently became Internat. J. Crude Drug Res. 28(1,2,3,4):1990, page 155."
Carcinogenic,2,"Science News, 146: 421."
Caspase-8-Inducer,1,"Duke, 1992 *"
Cathartic,1,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Chelator,1,"Duke, 1992 *"
Chemopreventive,1,"Duke, 1992 *"
Choleretic,2,"Duke, 1992 *"
Collagenic,1,"Duke, 1992 *"
Collyrium,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Comedolytic,1,"Duke, 1992 *"
Cosmetic,4,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Cyclooxygenase-Inhibitor,1,"Duke, 1992 *"
Cytotoxic,2,"Duke, 1992 *"
Deiodinase-Inhibitor,1,"Jim Duke's personal files."
Demulcent,2,"Duke, 1992 *"
Dermatitigenic,1,"Duke, 1992 *"
Diagnostic,1,"Martindale's 28th"
Differentiator,1,"Duke, 1992 *"
Diuretic,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Dye,1,"Merck 11th Edition"
Essential,1,"Duke, 1992 *"
Estrogenic,3,"Duke, 1992 *"
Febrifuge,1,"Neuwinger, H. D. 1996. African Ethnobotany - Poisons and Drugs. Chapman & Hall, New York. 941 pp."
Flatugenic,1,"Singh, J., Gupta, K., and Arora, S.K. 1993. Changes in the anti-nutritional factors of developing seeds and pod walls of fenugreek (Trigonella foenum graecum L.). Plant Foods for Human Nutrition. 46: 77-84, 1994."
FLavor,4,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Gastroprotective,2,"Duke, 1992 *"
Glucosyl-Transferase-Inhibitor,1,"Duke, 1992 *"
Gonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Hemolytic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Hepatoprotective,7,"Duke, 1992 *"
Hyaluronidase-Inhibitor,1,"Duke, 1992 *"
Hypercholesterolemic,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Hyperglycemic,1,"Merck 11th Edition"
Hypocholesterolemic,9,"Spiller, G. A. 1996 (Spiller, G. A. Ed. 1996. CRC Handbook of Lipids in Human Nutrition. CRC Press. Boca Raton, FL. 233 pp.)"
Hypoglycemic,1,"Ivorra, M.D., Paya, M., and Villar, A. 1989. A Review of Natural Products and Plants as Potential Antidiabetic Drugs. Journal of Ethnopharmacology, 27: 243-275, 1989."
Hypolipidemic,1,"Duke, 1992 *"
ICAM-1-Inhibitor,1,"Duke, 1992 *"
IKK-Inhibitor,1,"Duke, 1992 *"
Immunomodulator,1,"Economic & Medicinal Plant Research, 6: 189."
Immunosuppressant,1,"Duke, 1992 *"
iNOS-Inhibitor,1,"Duke, 1992 *"
Insectifuge,3,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Iodothyronine-Deiodinase-Inhibitor,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Irritant,1,"Merck 11th Edition"
Lactagogue,1,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Larvicide,1,"Duke, 1992 *"
Laxative,2,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Lipoxygenase-Inhibitor,2,"Duke, 1992 *"
Lubricant,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
MAO-Inhibitor,1,"Duke, 1992 *"
MAPK-Inhibitor,1,"Duke, 1992 *"
Memory-Enhancer,1,"Science News, 138: 189, 1990."
Metalloproteinase-Inhibitor,1,"Duke, 1992 *"
Metastatic,1,"Science News, 146: 421."
MMP-9-Inhibitor,1,"Duke, 1992 *"
Monoamine-Precursor,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Mosquitocide,1,"Duke, 1992 *"
Myorelaxant,1,"Duke, 1992 *"
Nematicide,3,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Neoplastic,1,"CRC Handbook of Medicinal Herbs and/or CRC Handbook of Proximate Analyses"
NEP-Inhibitor,1,"Duke, 1992 *"
Neuroinhibitor,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Neurotoxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
NF-kB-Inhibitor,1,"Duke, 1992 *"
NO-Inhibitor,1,"Duke, 1992 *"
Ornithine-Decarboxylase-Inhibitor,1,"Duke, 1992 *"
Ovulant,1,"Duke, 1992 *"
Paralytic,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Percutaneostimulant,1,"Seki, T., Toeda, C., Kawaguchi, T., Juni, K., Sugibayashi, K., and Morimoto, Y. 1990. Enhanced Transdermal Delivery of Zidovudine in Rats and Human Skin. Chem. Pharm. Bull. 38(11): 3086-3089, 1990."
Perfumery,2,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Pesticide,6,"Duke, 1992 *"
Preservative,1,"Merck 11th Edition"
Proliferant,1,"Duke, 1992 *"
Propecic,4,"Duke, 1992 *"
Prostaglandin-Synthetase-Inhibitor,1,"Duke, 1992 *"
Protein-Kinase-C-Inhibitor,1,"Duke, 1992 *"
Psychotropic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
PTK-Inhibitor,1,"Duke, 1992 *"
RNA-Inhibitor,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 275."
Sedative,1,"Duke, 1992 *"
Soap,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Spermicide,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Succinoxidase-Inhibitor,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Suppository,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Sweetener,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
TNF-alpha-Inhibitor,1,"Duke, 1992 *"
Topoisomerase-I-Inhibitor,1,"Santti, R., Makela, S., Strauss, L., Korman, J., Kostian, M. L. 1998. Phytoestrogens: Potential Endocrine Disruptors in Males. Toxicol Ind Health, 14: 223-237."
Triglycerigenic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Ubiquiot,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Ulcerogenic,1,"Duke, 1992 *"
Uricogenic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Uricosuric,2,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Vasodilator,1,"Duke, 1992 *"
VEGF-Inhibitor,1,"Duke, 1992 *"
Vulnerary,1,"Martindale's 29th"
Xanthine-Oxidase-Inhibitor,2,"Chem. & Pharm. Bull. 38: 1772."
