Activity,"Chemical Count",Reference
Anticarcinomic,1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
Anticariogenic,5,"Muroi, H. and Kubo, I. 1993. Combination Effects of Antibacterial Compounds in Green Tea Flavor against Streptococcus mutans. J. Agric. Food Chem. 41: 1102-1105."
Anticataract,2,"Shin*, K.H., Chung, M.S., Chae, Y.J., Yoon, K.Y., Cho, T.S. 1992. A survey for aldose reductase inhibition of herbal medicines. Fitoterapia 64(2): 130, 1993."
Anticephalagic,1,"Duke, 1992 *"
AntiCFS,1,"Duke, 1992 *"
Anticheilitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticholinesterase?,1,"L. Gracza (1985) as cited by Buchbauer re antiacetylcholinesterase."
Anticirrhotic,1,"Duke, 1992 *"
Anticlimacteric,2,"Duke, 1992 *"
Anticoeliac,1,"Martindale's 28th"
Anticold,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticolitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticomplementary,1,"Duke, 1992 *"
Anticonvulsant,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticoronary,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
AntiCrohn's,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidandruff,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidementia,1,"Duke, 1992 *"
Antidepressant,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidermatic,2,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidiabetic,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidiabetic?,1,"Martindale's 29th"
Antidiarrheic,1,"Duke, 1992 *"
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidiuretic,1,"Lawrence Review of Natural Products, Mar-92."
Antidote,1,"Martindale's 29th"
"Antidote (Aluminum)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Cadmium)",1,"Let's Live, May 1989."
"Antidote (Lead)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidysenteric,1,"Duke, 1992 *"
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,2,"Duke, 1992 *"
AntiEBV,1,"Economic & Medicinal Plant Research, 6: 189."
Antieczemic,2,"Economic & Medicinal Plant Research, 6: 189."
Antiedemic,2,"Phytotherapy Research, 4: 95."
Antiencephalopathic,1,"Martindale's 29th"
Antiendometriotic,1,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,3,"Duke, 1992 *"
Antiestrogenic,2,"Duke, 1992 *"
Antifatigue,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,4,"Duke, 1992 *"
Antifibrinolytic,1,"Economic & Medicinal Plant Research, 1: 53."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrotic,1,"Duke, 1992 *"
Antifuruncular,1,"Martindale's 28th"
Antigastrotic,1,"Duke, 1992 *"
Antigenotoxic,2,"Duke, 1992 *"
Antiglaucomic,1,"Duke, 1992 *"
Antigonadotropic,1,"Jim Duke's personal files."
Antigranular,1,"Duke, 1992 *"
Antihangover,1,"Duke, 1992 *"
Antihemolytic,2,"Ohnishi, M., Morishita, H., Iwahashi, H., Toda, S., Shirataki, Y., Kimura, M., and Kido, R. 1993. Inhibitory Effects of Chlorogenic Acids on Linoleic Acid Peroxidation and Haemolysis. Phytochemistry. 36(3): 579-583. 1994."
Antihepatotoxic,2,"Duke, 1992 *"
Antiherpetic,4,"Economic & Medicinal Plant Research, 5: 194."
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,3,"Duke, 1992 *"
AntiHIV,4,"Economic & Medicinal Plant Research, 6: 189."
Antihypercholesterolemic,1,"Economic & Medicinal Plant Research, 6: 189."
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihypertensive,4,"Duke, 1992 *"
Antihyperthyroid,1,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiimpotence,1,"Martindale's 29th"
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,12,"Duke, 1992 *"
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antikeratotic,1,"Duke, 1992 *"
AntiLegionella,1,"Duke, 1992 *"
Antilepric,1,"Martindale's 29th"
Antileukemic,1,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukotriene,1,"Duke, 1992 *"
Antileukotriene-D4,2,"Duke, 1992 *"
Antilipolytic,1,"Duke, 1992 *"
Antilithic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiLyme,1,"Duke, 1992 *"
Antilymphomic,2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
Antimaculitic,1,"Duke, 1992 *"
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimelanogenic,1,"Duke, 1992 *"
Antimelanomic,3,"Duke, 1992 *"
Antimenopausal,2,"Duke, 1992 *"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,1,"Duke, 1992 *"
Antimigraine,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimitotic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antimitral-valve-prolapse,1,"Duke, 1992 *"
AntiMS,2,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,5,"Duke, 1992 *"
Antinephritic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antinephrolytic,1,"Duke, 1992 *"
Antineuropathic,1,"Duke, 1992 *"
Antineuropathic?,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antinitrosaminic,1,"Duke, 1992 *"
Antinitrosating,1,"Duke, 1992 *"
Antinociceptive,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiodontalgic,1,"Martindale's 28th"
Antiophidic,1,"Economic & Medicinal Plant Research, 5: 363."
Antiosteoporotic,5,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,10,"Ohnishi, M., Morishita, H., Iwahashi, H., Toda, S., Shirataki, Y., Kimura, M., and Kido, R. 1993. Inhibitory Effects of Chlorogenic Acids on Linoleic Acid Peroxidation and Haemolysis. Phytochemistry. 36(3): 579-583. 1994."
"Antioxidant (LDL)",1,"Duke, 1992 *"
Antiperiodontitic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperoxidant,1,"Planta Medica, 57: A54, 1991."
Antiplaque,3,"Osawa, K., Matsumoto, T., Maruyama, T., Takiguchi, T., Okuda, K., and Takazoe, I., Studies of the antibacterial activity of plant extracts and their constituents against periodontopathic bacteria, Bull Tokyo Dent. Coll., 31 (1), 1990, 17-21"
AntiPMS,3,"Duke, 1992 *"
Antipolio,2,"Jim Duke's personal files."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,2,"Duke, 1992 *"
Antiprostaglandin,2,"Duke, 1992 *"
Antiprostatitic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipruritic,1,"Duke, 1992 *"
Antipyretic,2,"Duke, 1992 *"
Antiradicular,6,"Ohnishi, M., Morishita, H., Iwahashi, H., Toda, S., Shirataki, Y., Kimura, M., and Kido, R. 1993. Inhibitory Effects of Chlorogenic Acids on Linoleic Acid Peroxidation and Haemolysis. Phytochemistry. 36(3): 579-583. 1994."
AntiRaynaud's,1,"Duke, 1992 *"
Antirenitic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antisalmonella,3,"Duke, 1992 *"
Antiseptic,13,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,9,"Duke, 1992 *"
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,2,"Duke, 1992 *"
Antistomatitic,1,"Martindale's 28th"
Antistreptococcic,3,"Duke, 1992 *"
Antistress,2,"Duke, 1992 *"
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisunburn,1,"Duke, 1992 *"
Antisyndrome-X,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antitartar,1,"Duke, 1992 *"
Antithromboxane,1,"Lawrence Review of Natural Products, Jul-87."
Antithyroid,1,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiTNF,1,"Duke, 1992 *"
Antitriglyceride,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antitubercular,1,"Duke, 1992 *"
Antitumor,6,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
"Antitumor (brain)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Colon)",2,"Duke, 1992 *"
"Antitumor (Forestomach)",1,"Duke, 1992 *"
"Antitumor (Kidney)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Liver)",1,"Duke, 1992 *"
"Antitumor (Lung)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Ovary)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Pancreas)",2,"Duke, 1992 *"
"Antitumor (Skin)",2,"Duke, 1992 *"
"Antitumor (Stomach)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,2,"Duke, 1992 *"
Antitussive,3,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antiulcer,4,"Economic & Medicinal Plant Research, 6: 189."
Antiviral,5,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antiviral?,1,"Martindale's 29th"
Anxiolytic,3,"Duke, 1992 *"
Aphidifuge,1,"Duke, 1992 *"
Apifuge,1,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Apoptotic,1,"Duke, 1992 *"
Aromatase-Inhibitor,1,"Journal of Medicinal Food 2: 235.1999."
Artemicide,1,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Ascaricide,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Astringent,1,"Martindale's 28th"
Autotoxic,1,"Duke, 1992 *"
Beta-Blocker,1,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,1,"Duke, 1992 *"
Bronchosedative,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Calcium-Antagonist,3,"Duke, 1992 *"
Calcium-Channel-Blocker,1,"Duke, 1992 *"
Cancer-Preventive,11,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,3,"Phytotherapy Research, 4: 93."
Carcinogenic,3,"Zebovitz, T. C. Ed. 1989. Part VII. Flavor and Fragrance Substances, in Keith L. H. and Walters, D.B., eds. Compendium of Safety Data Sheets for Research and Industrial Chemicals. VCH Publishers, New York. 3560-4253."
Carcinogenic?,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Cardioprotective,4,"Duke, 1992 *"
Cardiotoxic,1,"Duke, 1992 *"
Carminative,3,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Cathartic,1,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Chelator,1,"Duke, 1992 *"
Chemopreventive,2,"Duke, 1992 *"
Cholagogue,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Choleretic,3,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Cholesterolytic,1,"Duke, 1992 *"
Cicatrizant,1,"Duke, 1992 *"
Clastogenic,1,"Friedman, M. and Dao, L. 1990. Effect of Autoclaving and Conventional and Microwave Baking on the Ergot Alkaloid and Chlorogenic Acid Contents of Morning Glory (Ipomoea tricolor Cav. cv.) Heavenly Blue Seeds. J. Agric. Food Chem. 38: 805-808."
CNS-Active,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
CNS-Depressant,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
CNS-Stimulant,3,"Martindale's 29th"
Collagen-Sparing,1,"Duke, 1992 *"
Collagenic,1,"Duke, 1992 *"
Comedolytic,1,"Duke, 1992 *"
Contraceptive,1,"Martindale's 28th"
Convulsant,1,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Copper-Antagonist,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Cosmetic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Counterirritant,1,"Merck 11th Edition"
COX-1-Inhibitor,1,"Duke, 1992 *"
COX-2-Inhibitor,1,"Duke, 1992 *"
Cyclooxygenase-Inhibitor,2,"Duke, 1992 *"
Cytochrome-P450-Inhibitor,1,"Pizzorno, J. 1998. Total Wellness. Prima Health, a division of Prima."
Cytotoxic,2,"Phytotherapy Research, 4: 93."
Deiodinase-Inhibitor,1,"Jim Duke's personal files."
Dentifrice,1,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Deodorant,1,"Martindale's 29th"
Dermatitigenic,1,"Duke, 1992 *"
"Detoxicant (Alcohol)",1,"Duke, 1992 *"
Differentiator,1,"Duke, 1992 *"
Diuretic,5,"Duke, 1992 *"
Embryotoxic,1,"Duke, 1992 *"
Emetic,1,"Lawrence Review of Natural Products, Sep-97."
Enterocontractant,1,"J. Aromatherapy 4: 22."
Enterorelaxant,2,"J. Aromatherapy 4: 22."
Ergogenic,1,"Duke, 1992 *"
Estrogenic,1,"Duke, 1992 *"
Expectorant,3,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
FLavor,13,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Fungicide,7,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Glucosyl-Transferase-Inhibitor,1,"Duke, 1992 *"
Hepatoprotective,5,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Herbicide,3,"Duke, 1992 *"
Herpetifuge,1,"Duke, 1992 *"
Histamine-Inhibitor,1,"Duke, 1992 *"
Hyaluronidase-Inhibitor,1,"Duke, 1992 *"
Hypercholesterolemic,1,"Spiller, G. A. 1996 (Spiller, G. A. Ed. 1996. CRC Handbook of Lipids in Human Nutrition. CRC Press. Boca Raton, FL. 233 pp.)"
Hypertensive,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Hypocholesterolemic,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Hypoglycemic,2,"Duke, 1992 *"
Hypotensive,5,"Zebovitz, T. C. Ed. 1989. Part VII. Flavor and Fragrance Substances, in Keith L. H. and Walters, D.B., eds. Compendium of Safety Data Sheets for Research and Industrial Chemicals. VCH Publishers, New York. 3560-4253."
ICAM-1-Inhibitor,1,"Duke, 1992 *"
IKK-Inhibitor,1,"Duke, 1992 *"
Immunomodulator,4,"Economic & Medicinal Plant Research, 6: 189."
Immunostimulant,2,"Duke, 1992 *"
Immunosuppressant,2,"Duke, 1992 *"
iNOS-Inhibitor,1,"Duke, 1992 *"
Insecticide,3,"Duke, 1992 *"
Insectifuge,7,"Martindale's 29th"
Insectiphile,3,"Merck 11th Edition"
Insulinogenic,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Interferonogenic,1,"Economic & Medicinal Plant Research, 1: 124."
Interleukin-6-Inhibitor,1,"Duke, 1992 *"
Iodothyronine-Deiodinase-Inhibitor,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Irritant,5,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Juvabional,2,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Larvicide,1,"Duke, 1992 *"
Larvistat,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Laxative,3,"Duke, 1992 *"
Leptingenic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Leukotriene-Inhibitor,1,"Duke, 1992 *"
Lipotropic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Lipoxygenase-Inhibitor,3,"Oszmianski, J. and Lee, C.Y. 1990. Inhibitory Effect of Phenolics on Carotene Bleaching in Vegetables. J. Agric. Food Chem. 38: 688-690."
Litholytic,1,"Duke, 1992 *"
Lubricant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
MAO-Inhibitor,1,"Duke, 1992 *"
MAPK-Inhibitor,1,"Duke, 1992 *"
Metal-Chelator,1,"McEvily, A.J., Iyengar, R., and Gross, A.T. Inhibition of Polyphenol Oxidase by Phenolic Compounds. Phenolic Compounds in Food and Their Effects on Health, Ch.25."
Metalloproteinase-Inhibitor,1,"Duke, 1992 *"
Metastatic,1,"Science News, 146: 421."
MMP-9-Inhibitor,1,"Duke, 1992 *"
Mosquitofuge,1,"Duke, 1992 *"
Motor-Depressant,3,"Buchbauer et al, e.g.Buchbauer et al,1993.Therapeutic properties of essential oils and fragrances. Chap.12 in Teranishi,R, Buttery,R.G and Sugisawa,H. Eds. Bioactive Volatile Compounds from Plants. ACS Symposium Series 525. Amer. Chem. Soc., Washington DC"
Mucogenic,1,"Li, K.M. Effect of zinc sulphate on acetic acid-induced gastric ulceration in rats. J. Pharm. Pharmacol. 42: 657-659, 1990."
Mycobactericide,1,"Duke, 1992 *"
Myorelaxant,3,"Duke, 1992 *"
Nematicide,8,"Shoyakugaku Zasshi, 44: 183."
NEP-Inhibitor,1,"Duke, 1992 *"
Nephrotoxic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
