Activity,"Chemical Count",Reference
Antiandrogenic,4,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antianemic,2,"Martindale's 29th"
Antianginal,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiangiogenic,3,"Duke, 1992 *"
Antianorectic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antianorexic,1,"Martindale's 29th"
Antianxiety,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiarabiflavinotic,1,"Martindale's 28th"
Antiarrhythmic,3,"Duke, 1992 *"
Antiarteriosclerotic,2,"Duke, 1992 *"
Antiarthritic,9,"Duke, 1992 *"
Antiasthmatic,6,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiatheromic,1,"Cerda, J.J. Pectin in Health and Disease. HortScience, 25(12): 1485, 1990."
Antiatherosclerotic,6,"Duke, 1992 *"
Antibackache,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antibacterial,20,"Revista Itiliana Eppos, 12: 5, 1994."
Antiberiberi,1,"Duke, 1992 *"
AntiBPH,1,"Duke, 1992 *"
Anticancer,7,"Duke, 1992 *"
"Anticancer (Breast)",1,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Anticancer (Cervix)",2,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
"Anticancer (Lung)",1,"Duke, 1992 *"
"Anticancer (Pancreas)",2,"Duke, 1992 *"
Anticanker,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticarcinomic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
"Anticarcinomic (Breast)",1,"Medline (post 1990 searches filed in my computer)"
"Anticarcinomic (Colon)",1,"Duke, 1992 *"
"Anticarcinomic (Lung)",1,"Duke, 1992 *"
Anticardiospasmic,1,"Duke, 1992 *"
Anticariogenic,7,"Muroi, H. and Kubo, I. 1993. Combination Effects of Antibacterial Compounds in Green Tea Flavor against Streptococcus mutans. J. Agric. Food Chem. 41: 1102-1105."
Anticarpal-Tunnel,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticataract,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticephalagic,2,"Duke, 1992 *"
Anticervicaldysplasic,3,"Duke, 1992 *"
AntiCFS,3,"Duke, 1992 *"
Anticheilitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antichilblain,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticirrhotic,2,"Duke, 1992 *"
Anticlimacteric,4,"Duke, 1992 *"
Anticoeliac,1,"Martindale's 28th"
Anticold,2,"Duke, 1992 *"
Anticolic,1,"Duke, 1992 *"
Anticolitic,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticomplementary,1,"Duke, 1992 *"
Anticonvulsant,4,"Facciola, S. 1998. Cornucopia - A Source Book of Edible Plants. Kampong Publications, Vista CA. 713 pp."
Anticorneotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticoronary,5,"Duke, 1992 *"
AntiCrohn's,3,"Martindale's 29th"
AntiCTS,1,"Duke, 1992 *"
Anticystitic,1,"Duke, 1992 *"
Antidandruff,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidecubitic,3,"Martindale's 28th"
Antideliriant,1,"Duke, 1992 *"
Antidementia,4,"Duke, 1992 *"
Antidepressant,6,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidermatitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidiabetic,9,"Duke, 1992 *"
Antidiabetic?,1,"Martindale's 29th"
Antidiarrheic,3,"Merck 11th Edition"
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidote,1,"Martindale's 29th"
"Antidote (Aluminum)",2,"Economic & Medicinal Plant Research, 6: 189."
"Antidote (Cadmium)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Hypoglycin-A)",1,"Martindale's 29th"
"Antidote (Lead)",3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Mercury)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Paraquat)",1,"Martindale's 28th"
Antidysenteric,2,"Duke, 1992 *"
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidyspeptic,1,"Duke, 1992 *"
Antidysphagic,1,"Duke, 1992 *"
Antieczemic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiedemic,8,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antielastase,2,"Duke, 1992 *"
Antiemetic,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antiencephalitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiencephalopathic,3,"Martindale's 29th"
Antiendometriotic,2,"Duke, 1992 *"
Antienteritic,1,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,5,"Duke, 1992 *"
Antiescherichic,1,"Duke, 1992 *"
Antiesophagitic,1,"Duke, 1992 *"
Antiestrogenic,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifatigue,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,9,"Duke, 1992 *"
Antifertility,4,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Antifibrinolytic,2,"Economic & Medicinal Plant Research, 1: 53."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrosarcomic,1,"Duke, 1992 *"
Antifibrositic,1,"Martindale's 28th"
Antifibrotic,3,"Duke, 1992 *"
Antiflu,3,"Economic & Medicinal Plant Research, 5: 195."
Antifuruncular,1,"Martindale's 28th"
Antigallstone,2,"Duke, 1992 *"
Antigastric,1,"Rastitel'nye Resursy, 21: 85."
Antigastritic,4,"Martindale's 29th"
Antigastrotic,1,"Duke, 1992 *"
Antigingivitic,2,"Duke, 1992 *"
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antigliomic,1,"Duke, 1992 *"
Antiglossitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiglutamaergic,1,"Duke, 1992 *"
Antiglycosuric,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antigout,1,"Duke, 1992 *"
Antigranular,1,"Duke, 1992 *"
AntiGTF,1,"Duke, 1992 *"
Antihangover,4,"Duke, 1992 *"
Antiheartburn,1,"Duke, 1992 *"
Antihelicobacter,1,"Duke, 1992 *"
Antihemorrhagic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatomic,1,"Duke, 1992 *"
Antihepatotoxic,6,"Economic & Medicinal Plant Research, 6: 189."
Antiherpetic,4,"Duke, 1992 *"
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,6,"Duke, 1992 *"
AntiHIV,6,"Kashiwada, Y., et. al. 1998. Anti-AIDS Agents. 30. Anti-HIV Activity of Oleanolic Acid, Pomolic Acid, and Structurally Related Triterpenoids. J. Nat. Prod., 61 (9): 1090-1095."
Antihydrophobic,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antihyperactivity,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihyperammonemic,1,"Martindale's 29th"
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,7,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiimplantation,1,"Duke, 1992 *"
Antiimpotence,1,"Martindale's 29th"
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,19,"Duke, 1992 *"
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiinsomnic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antikeloid,1,"Duke, 1992 *"
Antikeratitic,1,"Duke, 1992 *"
Antikeshan,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiketotic,1,"Merck 11th Edition"
Antileishmanic,1,"Duke, 1992 *"
Antilepric,3,"Martindale's 28th"
Antileukemic,8,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antileukotriene-D4,3,"Duke, 1992 *"
Antilipolytic,1,"Duke, 1992 *"
Antilipoperoxidant,2,"Duke, 1992 *"
Antilithic,5,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilupus,1,"Martindale's 28th"
AntiLyme,5,"Duke, 1992 *"
Antilymphocytic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilymphomic,4,"Duke, 1992 *"
Antimaculitic,4,"Duke, 1992 *"
Antimalarial,2,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antimange,1,"Duke, 1992 *"
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antimelanomic,5,"New York Times, 3/28/95."
AntiMeniere's,1,"Duke, J. A. Writeups or information summaries on approximately 2,000 economic plants, USDA, ARS, Beltsville, MD 20705."
Antimenopausal,4,"Duke, 1992 *"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,4,"Duke, 1992 *"
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimigraine,4,"Martindale's 29th"
Antimite,1,"Duke, 1992 *"
Antimitral-valve-prolapse,1,"Duke, 1992 *"
Antimorphinic,1,"Martindale's 28th"
AntiMS,2,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,11,"Economic & Medicinal Plant Research, 6: 235."
Antimyalgic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimyocarditic,2,"Economic & Medicinal Plant Research, 5: 199."
Antinephritic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antinephrolytic,1,"Duke, 1992 *"
Antineuralgic,3,"Martindale's 28th"
Antineuramidase,1,"Duke, 1992 *"
Antineurasthenic,1,"Duke, 1992 *"
Antineuritic,1,"Duke, 1992 *"
Antineuropathic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antineuropathic?,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiNF-kB,1,"Duke, 1992 *"
Antinitrosaminic,2,"Duke, 1992 *"
Antinitrosic,1,"Martindale's 28th"
Antinociceptive,5,"Rao, V.S.N., Menezes, A.M.S., Viana, G.S.B. 1990. Effect of myrcene on nociception in mice. J. Pharm. Pharmacol. 42: 877-878, 1990."
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antionychyotic,1,"Duke, 1992 *"
Antiophidic,3,"Economic & Medicinal Plant Research, 5: 363."
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,7,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,16,"Jim Duke's personal files."
Antiozenic,1,"Duke, 1992 *"
Antipancreatitic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antipapillomic,1,"Duke, 1992 *"
Antiparkinsonian,3,"Duke, 1992 *"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipellagric,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiperiodontal,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiperiodontic,1,"Duke, 1992 *"
Antiperiodontitic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperistaltic,1,"Duke, 1992 *"
Antipermeability,1,"Duke, 1992 *"
Antiperoxidant,1,"Planta Medica, 57: A110, 1991."
Antipharyngitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiphotophobic,2,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,4,"Duke, 1992 *"
Antiplasmodial,2,"Duke, 1992 *"
AntiPMS,5,"Duke, 1992 *"
Antipneumonic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipolio,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipoliomyelitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,5,"Duke, 1992 *"
Antiprostaglandin,1,"Duke, 1992 *"
Antiprostanoid,1,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,6,"Duke, 1992 *"
Antipruritic,2,"Merck 11th Edition"
Antipsoriac,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipyretic,2,"Economic & Medicinal Plant Research, 6: 189."
Antiradicular,7,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,3,"Duke, 1992 *"
Antirenitic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antiretardation,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiretinotic,1,"Duke, 1992 *"
Antirheumatic,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antirhinitic,1,"Duke, 1992 *"
Antirhinoviral,2,"Denyer, C.V., Jackson, P., Loakes, D.M., Ellis, M.R., and Yound, D.A.B. Isolation of Antirhinoviral Sesquiterpenes From Ginger (Zingiber officinale). Journal of Natural Products, 57(5): 658-662, 1994."
Antisalmonella,1,"Duke, 1992 *"
Antiscorbutic,1,"Martindale's 28th"
Antiscotomic,1,"Duke, 1992 *"
Antiseptic,11,"Merck 11th Edition"
Antiserotonin,1,"Duke, 1992 *"
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antishock,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisickling,1,"Ekeke, G.I. and Shode, F.O. 1988. Phenylalanine is the Predominant Antisickling Agent in Cajanus cajan Seed Extract. Planta Medica 56(1): 41, 1990."
Antisilicotic,1,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,14,"Fitoterapia No.59-1984."
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,2,"Duke, 1992 *"
Antistomatitic,1,"Martindale's 28th"
Antistreptococcic,3,"Duke, 1992 *"
Antistress,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisyndrome-X,6,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithiamin,1,"Phenolic Compounds in Food and Their Effects on Health, 69."
Antithrombic,1,"Duke, 1992 *"
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitriglyceride,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitrypanosomic,1,"Duke, 1992 *"
Antitubercular,1,"Duke, 1992 *"
Antituberculic,1,"Duke, 1992 *"
Antitumor,12,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (brain)",1,"Duke, 1992 *"
"Antitumor (Breast)",5,"Duke, 1992 *"
"Antitumor (Cervix)",2,"Duke, 1992 *"
"Antitumor (CNS)",1,"Duke, 1992 *"
"Antitumor (Colon)",4,"Duke, 1992 *"
"Antitumor (Gastric)",1,"Duke, 1992 *"
"Antitumor (Lung)",6,"Duke, 1992 *"
"Antitumor (Ovary)",2,"Duke, 1992 *"
"Antitumor (Pancreas)",2,"Duke, 1992 *"
"Antitumor (Prostate)",4,"Duke, 1992 *"
"Antitumor (Skin)",1,"Duke, 1992 *"
"Antitumor (Stomach)",2,"Duke, 1992 *"
Antitumor-Promoter,4,"Yasukawa, K., Takido, M., Takeuchi, M., Sato, Y., Nitta, K., and Nakagawa, S. 1989. Inhibitory Effects of Flavonol Glycosides on 12-O-Tetradecanoylphorbol-13-acetate-Induced Tumor Promotion. Chem. Pharm. Bull. 38(3): 774-776, 1990."
Antitussive,1,"Duke, 1992 *"
Antiulcer,13,"Duke, 1992 *"
Antiulcerogenic,1,"Rafatullah, S., Tariq, M., Al-Yahya, M.A., Mossa, J.S., and Ageel, A.M. 1989. Evaluation of Turmeric (Curcuma longa) for Gastric and Duodenal Antiulcer Activity in Rats. J. of Ethnopharmacology, 29: 25-34, 1990."
Antivaginitic,1,"Martindale's 28th"
Antivaricose,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antivertigo,1,"Duke, 1992 *"
Antiviral,11,"Duke, 1992 *"
Antiviral?,1,"Martindale's 29th"
Antixerophthalmic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anxiolytic,6,"Merck 11th Edition"
AP-1-Inhibitor,1,"Duke, 1992 *"
Apoptotic,9,"Duke, 1992 *"
Aromatase-Inhibitor,1,"Journal of Medicinal Food 2: 235.1999."
Artemicide,2,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Ascaricide,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Asthma-preventive,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Astringent,1,"Martindale's 28th"
ATPase-Inhibitor,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Bacteristat,1,"Duke, 1992 *"
Barbituate-Synergist,1,"Duke, 1992 *"
"Beta-Adrenergic Receptor Blocker",1,"Duke, 1992 *"
Beta-Blocker,2,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,1,"Duke, 1992 *"
