Activity,"Chemical Count",Reference
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiglossitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antigoiter,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,1,"Duke, 1992 *"
Antigranular,1,"Duke, 1992 *"
Antihangover,3,"Duke, 1992 *"
Antiheartburn,1,"Duke, 1992 *"
Antihemolytic,1,"Int. J. Immunopharmacology. Vol 10: 729, 1988."
Antihemorrhagic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,2,"Martindale's 29th"
Antihepatotic,1,"Merck 11th Edition"
Antihepatotoxic,5,"Economic & Medicinal Plant Research, 6: 189."
Antiherpetic,4,"Duke, 1992 *"
Antihistaminic,3,"Duke, 1992 *"
AntiHIV,2,"Duke, 1992 *"
Antihyperactivity,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihyperammonemic,1,"Martindale's 29th"
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,9,"Duke, 1992 *"
Antihyperthyroid,1,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiimplantation,1,"Duke, 1992 *"
Antiimpotence,1,"Duke, 1992 *"
Antiinfertility,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,15,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiinsomnic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiintegrase,1,"Duke, 1992 *"
Antikeratitic,1,"Duke, 1992 *"
Antilepric,1,"Martindale's 28th"
Antilethargic,2,"Duke, 1992 *"
Antileukemic,2,"Duke, 1992 *"
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,1,"Duke, 1992 *"
Antileukotriene-D4,2,"Duke, 1992 *"
Antilipoperoxidant,2,"Duke, 1992 *"
Antilithic,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antilupus,1,"Martindale's 28th"
AntiLyme,5,"Duke, 1992 *"
Antilymphomic,1,"Duke, 1992 *"
Antimaculitic,3,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiMeniere's,1,"Duke, J. A. Writeups or information summaries on approximately 2,000 economic plants, USDA, ARS, Beltsville, MD 20705."
Antimenopausal,3,"Duke, 1992 *"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,1,"Duke, 1992 *"
Antimigraine,4,"Martindale's 29th"
Antimitral-valve-prolapse,1,"Duke, 1992 *"
Antimorphinic,1,"Martindale's 28th"
AntiMS,2,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,6,"Economic & Medicinal Plant Research, 6: 235."
Antimutilation,1,"Martindale's 28th"
Antimyocarditic,1,"Duke, 1992 *"
Antinephritic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antinephrolytic,1,"Duke, 1992 *"
Antineuralgic,2,"Duke, 1992 *"
Antineuramidase,1,"Duke, 1992 *"
Antineurasthenic,1,"Duke, 1992 *"
Antineuritic,1,"Duke, 1992 *"
Antineuropathic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antinitrosic,1,"Martindale's 28th"
Antinociceptive,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antiobesity,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiobesity?,1,"Duke, 1992 *"
Antiophidic,2,"Economic & Medicinal Plant Research, 5: 363."
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,7,"Duke, 1992 *"
Antiosteoporotic?,2,"Martindale's 29th"
Antiosteosclerotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,18,"Larson, R.A. 1987. Review Article Number 30. The Antioxidants of Higher Plants. Phytochemistry. 27: 969-978."
"Antioxidant (LDL)",1,"Duke, 1992 *"
Antioxidant?,2,"Duke, 1992 *"
Antiozenic,1,"Duke, 1992 *"
Antipapillomic,1,"Duke, 1992 *"
Antiparkinsonian,5,"Martindale's 28th"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipellagric,3,"Martindale's 28th"
Antiperiodontitic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiphenylketonuric,1,"Martindale's 29th"
Antiphotophobic,2,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,2,"Duke, 1992 *"
AntiPMS,4,"Duke, 1992 *"
Antipneumonic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipoliomyelitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiproliferant,3,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antiprostaglandin,2,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,5,"Duke, 1992 *"
Antiproteolytic,1,"Hansel, R., Keller, K., Rimpler, H., and Schneider, G. eds. 1992. Hager's Handbuch der Pharmazeutischen Praxis, Drogen (A-D), 1209 pp., 1993 (E-O), 970 pp., 1994 (P-Z), 1196 pp. Springer-Verlag, Berlin."
Antipruritic,1,"Merck 11th Edition"
Antipsoriac,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipulmonotic,1,"Tyler, V.E.. 1994."
Antipyretic,3,"Economic & Medicinal Plant Research, 6: 189."
Antiradicular,5,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,3,"Duke, 1992 *"
Antiretardation,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
"Antiretinitic Optometry",1,"Duke, 1992 *"
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiretinotic,1,"Duke, 1992 *"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,5,"Duke, 1992 *"
Antirhinitic,1,"Duke, 1992 *"
Antiscorbutic,1,"Martindale's 28th"
Antiscotomic,1,"Duke, 1992 *"
Antisecretory,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiseptic,4,"Martindale's 28th"
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antishock,1,"Int. J. Immunopharmacology. Vol 10: 735, 1988."
Antisickling,3,"Ekeke, G.I. and Shode, F.O. 1988. Phenylalanine is the Predominant Antisickling Agent in Cajanus cajan Seed Extract. Planta Medica 56(1): 41, 1990."
Antispasmodic,5,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaph,1,"Duke, 1992 *"
Antistaphylococcic,1,"Duke, 1992 *"
Antistreptococcic,1,"Duke, 1992 *"
Antistress,7,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisyndrome-X,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antitesticular,1,"Duke, 1992 *"
Antithyreotropic,1,"Duke, 1992 *"
Antithyroid,1,"Jim Duke's personal files."
Antithyrotoxic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,2,"Duke, 1992 *"
Antitourette,1,"Martindale's 28th"
Antitumor,9,"Duke, 1992 *"
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (Breast)",5,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Antitumor (Cervix)",2,"Duke, 1992 *"
"Antitumor (CNS)",1,"Duke, 1992 *"
"Antitumor (Colon)",3,"Duke, 1992 *"
"Antitumor (Gastric)",1,"Duke, 1992 *"
"Antitumor (Lung)",3,"Duke, 1992 *"
"Antitumor (Prostate)",3,"Duke, 1992 *"
"Antitumor (Stomach)",1,"Duke, 1992 *"
Antitussive,1,"Duke, 1992 *"
Antiulcer,10,"Duke, 1992 *"
Antiuremic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antivertigo,1,"Duke, 1992 *"
Antiviral,8,"Duke, 1992 *"
Antivitiligic,1,"Martindale's 29th"
Antixerophthalmic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anxiolytic,8,"Merck 11th Edition"
Aphrodisiac,1,"Duke, 1992 *"
Apoptotic,3,"Duke, 1992 *"
Artemicide,2,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Asthma-preventive,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Avicide,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
"Beta-Adrenergic Receptor Blocker",1,"Duke, 1992 *"
Beta-Blocker,2,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,1,"Duke, 1992 *"
Bifidogenic,1,"Duke, 1992 *"
Calcium-Antagonist,3,"Duke, 1992 *"
Calcium-Channel-Blocker,1,"Duke, 1992 *"
Cancer-Preventive,21,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,2,"Recently became Internat. J. Crude Drug Res. 28(1,2,3,4):1990, page 155."
Carcinogenic,1,"Science News, 146: 421."
Cardioprotective,6,"Duke, 1992 *"
Cardiotoxic,1,"Duke, 1992 *"
Cardiovascular,2,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
Caspase-8-Inducer,1,"Duke, 1992 *"
Cerebrophilic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Chemopreventive,3,"Duke, 1992 *"
"Chemopreventive (Breast Cancer)",1,"Duke, 1992 *"
"Chemopreventive (Colon Cancer)",1,"Duke, 1992 *"
Choleretic,1,"Duke, 1992 *"
Circulotonic,1,"Duke, 1992 *"
CNS-Depressant,2,"Rizk, A.F.M. and Al-Nowaihi, A.S., The Phytochemistry of the Horticultural Plants of Qatar, Scientific and Applied Research Centre, University of Qatar."
CNS-Inhibitor,2,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
CNS-Paralytic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
CNS-Stimulant,1,"Duke, 1992 *"
Cold-preventive,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Collagenic,1,"Duke, 1992 *"
Colorant,7,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Comedolytic,1,"Duke, 1992 *"
Contraceptive,1,"Martindale's 28th"
Convulsant,1,"Duke, 1992 *"
Cosmetic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
COX-1-Inhibitor,3,"Duke, 1992 *"
COX-2-Inhibitor,3,"Duke, 1992 *"
Cytotoxic,3,"Duke, 1992 *"
Deiodinase-Inhibitor,1,"Jim Duke's personal files."
Demulcent,1,"Duke, 1992 *"
Dermatitigenic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Detoxicant,1,"Duke, 1992 *"
Diuretic,10,"Duke, 1992 *"
Essential,5,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Estrogenic,3,"Duke, 1992 *"
Expectorant,1,"Pedersen, M.  1987.  Nutritional Herbology.  Pederson Publishing. Bountiful, Utah. 377 pp."
Fatal,1,"Martindale's 29th"
Febrifuge,1,"Neuwinger, H. D. 1996. African Ethnobotany - Poisons and Drugs. Chapman & Hall, New York. 941 pp."
Fibrinolytic,1,"Duke, 1992 *"
Fistula-Preventive,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
FLavor,6,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Fungicide,5,"Duke, 1992 *"
Gastroprotective,2,"Duke, 1992 *"
Gastrostimulant,1,"Duke, 1992 *"
Goitrogenic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Gonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Hemolytic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Hemostat,1,"Duke, 1992 *"
Hemostatic,1,"Merck 11th Edition"
Hepatoprotective,6,"Duke, 1992 *"
Hepatotoxic,1,"Duke, 1992 *"
Herbicide,1,"Keeler, R.F. and Tu, A.T. eds. 1991. Toxicology of Plant and Fungal Compounds. (Handbook of Natural Toxins Vol. 6) Marcel Dekker, Inc. NY. 665 pp."
Herbistat,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Hypercholesterolemic,3,"Spiller, G. A. 1996 (Spiller, G. A. Ed. 1996. CRC Handbook of Lipids in Human Nutrition. CRC Press. Boca Raton, FL. 233 pp.)"
Hypertensive,3,"Duke, 1992 *"
