Activity,"Chemical Count",Reference
Antiradicular,3,"Jimenez, J., Navarro, M.C., Montilla, M.P., Martin, A. and Martinez, A. 1993. Thymus zygis Oil: Its Effects on CCl4-Induced Hepatotoxicity and Free Radical Scavenger Activity. JEO5: 153-8."
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,1,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Antirhinoviral,1,"Denyer, C.V., Jackson, P., Loakes, D.M., Ellis, M.R., and Yound, D.A.B. Isolation of Antirhinoviral Sesquiterpenes From Ginger (Zingiber officinale). Journal of Natural Products, 57(5): 658-662, 1994."
Antisalmonella,2,"Duke, 1992 *"
Antiseptic,8,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Antispasmodic,9,"Fitoterapia No.59-1984."
Antistaphylococcic,6,"Duke, 1992 *"
Antistreptococcic,2,"Duke, 1992 *"
Antitrichinosic,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Antitumor,2,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (Breast)",1,"Duke, 1992 *"
"Antitumor (Colon)",1,"Duke, 1992 *"
"Antitumor (Pancreas)",1,"Duke, 1992 *"
"Antitumor (Prostate)",1,"Duke, 1992 *"
"Antitumor (Stomach)",1,"Duke, 1992 *"
Antitussive,2,"Iwu, M.M. 1993. Handbook of African Medicinal Plants. CRC Press, Boca Raton, FL 435 pp."
Antiulcer,1,"Yamahara, J., et al. Stomachic principles in ginger. II. Pungent and anti-ulcer effects of low polar constituents isolated from ginger, the dried rhizoma of... Yakugaku Zasshi 112: 645-655 (1992)."
Antiviral,5,"Duke, 1992 *"
Antiyeast,1,"Duke, 1992 *"
Apoptotic,1,"Duke, 1992 *"
Ataxigenic,1,"Zebovitz, T. C. Ed. 1989. Part VII. Flavor and Fragrance Substances, in Keith L. H. and Walters, D.B., eds. Compendium of Safety Data Sheets for Research and Industrial Chemicals. VCH Publishers, New York. 3560-4253."
Bronchoprotectant,1,"Duke, 1992 *"
Cancer-Preventive,4,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,4,"Duke, 1992 *"
Candidistat,2,"Duke, 1992 *"
Carminative,3,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Chemopreventive,2,"Duke, 1992 *"
Choleretic,1,"Duke, 1992 *"
Cholesterolytic,1,"Duke, 1992 *"
Cicatrizant,1,"Duke, 1992 *"
CNS-Stimulant,2,"Duke, 1992 *"
CNS-Toxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Coleoptophile,1,"Duke, 1992 *"
Counterirritant,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Culicide,1,"Duke, 1992 *"
Cyclooxygenase-Inhibitor,2,"Duke, 1992 *"
Dentifrice,1,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Deodorant,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Dermal,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Dermatitigenic,2,"Duke, 1992 *"
Detoxicant,1,"Duke, 1992 *"
Diuretic,1,"Rinzler, C. A. 1990. The Complete Book of Herbs, Spices and Condiments. Facts on File, New York. 199 pp."
Emetic,1,"Duke, 1992 *"
Enterocontractant,1,"J. Aromatherapy 4: 22."
Enterorelaxant,2,"J. Aromatherapy 4: 22."
Enterotoxic,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Expectorant,6,"Duke, 1992 *"
FLavor,18,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Fungicide,8,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Fungiphilic,1,"J. Agric. Food Chem. 43: 2283."
Fungistat,2,"Duke, 1992 *"
Gastroirritant,1,"Martindale's 29th"
Gram(+)icide,1,"Duke, 1992 *"
Gram(-)icide,1,"Duke, 1992 *"
GST-Inducer,1,"Duke, 1992 *"
Hepatoprotective,1,"Duke, 1992 *"
Herbicide,5,"Keeler, R.F. and Tu, A.T. eds. 1991. Toxicology of Plant and Fungal Compounds. (Handbook of Natural Toxins Vol. 6) Marcel Dekker, Inc. NY. 665 pp."
Histaminic,1,"Duke, 1992 *"
Hypocholesterolemic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Hypothermic,1,"Duke, 1992 *"
Immunomodulator,1,"Duke, 1992 *"
Inhalant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Insect-Repellent,1,"Duke, 1992 *"
Insecticide,6,"Duke, 1992 *"
Insectifuge,15,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Insectiphile,2,"Pakistan Encyclopedia Planta Medica. 1986."
Interleukin-6-Inhibitor,2,"Duke, 1992 *"
Irritant,11,"Duke, 1992 *"
Larvicide,1,"Berenbaum, M. R., The natives knew, Chemtech, (May), 1990, 275-279."
Laxative,2,"Duke, 1992 *"
Lipolytic,1,"Duke, 1992 *"
Molluscicide,1,"Duke, 1992 *"
Mosquitofuge,1,"Duke, 1992 *"
Motor-Depressant,2,"Buchbauer et al, e.g.Buchbauer et al,1993.Therapeutic properties of essential oils and fragrances. Chap.12 in Teranishi,R, Buttery,R.G and Sugisawa,H. Eds. Bioactive Volatile Compounds from Plants. ACS Symposium Series 525. Amer. Chem. Soc., Washington DC"
Myorelaxant,5,"J. Aromatherapy 4: 22."
Nematicide,6,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
NO-Genic,1,"Duke, 1992 *"
Ornithine-Decarboxylase-Inhibitor,1,"Duke, 1992 *"
Ozone-Scavenger,1,"Duke, 1992 *"
P450-2B1-Inhibitor,3,"Duke, 1992 *"
P450-Inducer,1,"Duke, 1992 *"
Perfumery,14,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Peristaltic,1,"Duke, 1992 *"
Pesticide,19,"Duke, 1992 *"
Photosensitizer,1,"Rinzler, C. A. 1990. The Complete Book of Herbs, Spices and Condiments. Facts on File, New York. 199 pp."
Prostaglandin-Inhibitor,1,"Duke, 1992 *"
Sedative,8,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Spasmogenic,4,"Fitoterapia No.59-1984."
Sprout-Inhibitor,1,"Duke, J.A.. Personal Communication."
Stomachic,1,"Duke, 1992 *"
Termiticide,1,"Duke, 1992 *"
Tracheorelaxant,2,"Duke, 1992 *"
Tranquilizer,2,"Lawrence Review of Natural Products, Jun-90."
Transdermal,4,"Duke, 1992 *"
Trichomonicide,4,"Duke, 1992 *"
Urinary-Antiseptic,1,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Varroacide,1,"Duke, 1992 *"
Vermicide,2,"Duke, 1992 *"
Vermifuge,1,"Duke, 1992 *"
Vulnerary,1,"Duke, 1992 *"
