Activity,"Chemical Count",Reference
Antibronchitic,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticancer,12,"Duke, 1992 *"
"Anticancer (Breast)",2,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Anticancer (Cervix)",3,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
"Anticancer (Colon)",1,"Duke, 1992 *"
"Anticancer (Duodenum)",1,"Duke, 1992 *"
"Anticancer (Lung)",1,"Duke, 1992 *"
"Anticancer (Mammary)",1,"Duke, 1992 *"
"Anticancer (Skin)",1,"Duke, 1992 *"
"Anticancer (Stomach)",1,"Duke, 1992 *"
Anticanker,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticarcinogenic,2,"Economic & Medicinal Plant Research, 6: 189."
Anticarcinomic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
"Anticarcinomic (Breast)",1,"Medline (post 1990 searches filed in my computer)"
Anticardiospasmic,1,"Duke, 1992 *"
Anticariogenic,5,"Muroi, H. and Kubo, I. 1993. Combination Effects of Antibacterial Compounds in Green Tea Flavor against Streptococcus mutans. J. Agric. Food Chem. 41: 1102-1105."
Anticarpal-Tunnel,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticataract,9,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticatarrh,1,"Martindale's 29th"
Anticephalagic,2,"Duke, 1992 *"
Anticervicaldysplasic,3,"Duke, 1992 *"
AntiCFS,3,"Duke, 1992 *"
Anticheilitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antichilblain,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticholecystosic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticholeretic,1,"HerbalGram No. 17."
Anticholinesterase,1,"Duke, 1992 *"
Anticirrhotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticirrhotic?,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticlastogen,2,"Duke, 1992 *"
Anticlimacteric,4,"Duke, 1992 *"
Anticoeliac,1,"Martindale's 28th"
Anticold,2,"Duke, 1992 *"
Anticolic,1,"Duke, 1992 *"
Anticolitic,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticollagenic,1,"Duke, 1992 *"
Anticomplementary,1,"Duke, 1992 *"
Anticonvulsant,5,"Duke, 1992 *"
Anticorneotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticoronary,4,"Duke, 1992 *"
AntiCrohn's,4,"Martindale's 29th"
AntiCTS,1,"Duke, 1992 *"
Anticystitic,1,"Duke, 1992 *"
Antidandruff,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidecubitic,3,"Martindale's 28th"
Antideliriant,1,"Duke, 1992 *"
Antidementia,5,"Duke, 1992 *"
Antidepressant,7,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidermatitic,4,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antidiabetic,11,"Duke, 1992 *"
Antidiarrheic,1,"Wealth of India."
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Aluminum)",2,"Economic & Medicinal Plant Research, 6: 189."
"Antidote (Cadmium)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Iodine)",1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
"Antidote (Lead)",3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Mercury)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Paraquat)",1,"Martindale's 28th"
Antidysenteric,1,"Wealth of India."
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidyspeptic,1,"Duke, 1992 *"
Antidysphagic,1,"Duke, 1992 *"
AntiEBV,1,"Duke, 1992 *"
Antieczemic,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiedemic,10,"Shimizu,*M., et al. 1990. Anti-inflammatory Constituents of Topically Applied Crude Drugs. IV.1) Constituents and Anti-inflammatory Effect of Paraguayan Crude Drug 'Alhucema' (Lavandula latifolia Vill.)2). Chem. Pharm. Bull. 38(8): 2283-2284, 1990."
Antieicosanoid,1,"Duke, 1992 *"
Antielastase,2,"Duke, 1992 *"
Antiemetic,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antiencephalitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiencephalopathic,2,"Martindale's 29th"
Antiendometriotic,2,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,4,"Duke, 1992 *"
Antiescherichic,3,"Duke, 1992 *"
Antiesophagitic,2,"Martindale's 29th"
Antiestrogenic,3,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifatigue,8,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,10,"Duke, 1992 *"
Antifertility,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrosarcomic,1,"Duke, 1992 *"
Antifibrositic,1,"Martindale's 28th"
Antifibrotic,3,"Duke, 1992 *"
Antiflu,5,"Economic & Medicinal Plant Research, 5: 195."
Antifuruncular,1,"Martindale's 28th"
Antigallstone,1,"Duke, 1992 *"
Antigastric,1,"Rastitel'nye Resursy, 21: 85."
Antigastritic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antigastrotic,1,"Duke, 1992 *"
Antigenotoxic,1,"Duke, 1992 *"
Antigingivitic,1,"Duke, 1992 *"
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiglossitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiglutamaergic,1,"Duke, 1992 *"
Antiglycosuric,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,2,"Jim Duke's personal files."
Antigout,1,"Duke, 1992 *"
AntiGTF,1,"Duke, 1992 *"
Antihalitosic,1,"American Health, 12(4): 17, 1993."
Antihangover,5,"Duke, 1992 *"
Antiheartburn,1,"Duke, 1992 *"
Antihemolytic,1,"Ohnishi, M., Morishita, H., Iwahashi, H., Toda, S., Shirataki, Y., Kimura, M., and Kido, R. 1993. Inhibitory Effects of Chlorogenic Acids on Linoleic Acid Peroxidation and Haemolysis. Phytochemistry. 36(3): 579-583. 1994."
Antihemorrhagic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatoadenomic,1,"Duke, 1992 *"
Antihepatotic,1,"Duke, 1992 *"
Antihepatotoxic,7,"Economic & Medicinal Plant Research, 6: 189."
Antiherpetic,7,"Duke, 1992 *"
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,6,"Duke, 1992 *"
AntiHIV,5,"Duke, 1992 *"
Antihydrophobic,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antihyperactivity,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihypercholesterolemic,1,"Economic & Medicinal Plant Research, 6: 189."
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,6,"Duke, 1992 *"
Antihyperthyroid,1,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiimpotence,1,"Martindale's 29th"
Antiinfarctal,1,"Soumyanath, A. Ed. 2006. Traditional Medicines for Modern Times - Antidiabetic Plants. CRC Press, Taylor & Francis Group. Boca Raton, FL. 314 pp."
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,37,"Shimizu,*M., et al. 1990. Anti-inflammatory Constituents of Topically Applied Crude Drugs. IV.1) Constituents and Anti-inflammatory Effect of Paraguayan Crude Drug 'Alhucema' (Lavandula latifolia Vill.)2). Chem. Pharm. Bull. 38(8): 2283-2284, 1990."
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiinsomnic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiintegrase,1,"Duke, 1992 *"
Antiischemic,3,"Duke, 1992 *"
Antikeratitic,1,"Duke, 1992 *"
Antikeratotic,1,"Duke, 1992 *"
Antikeshan,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiketotic,2,"Merck 11th Edition"
Antilaryngitic,1,"Duke, 1992 *"
AntiLegionella,2,"Duke, 1992 *"
Antileishmanic,5,"Duke, 1992 *"
Antilepric,2,"Martindale's 28th"
Antileukemic,10,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukopenic,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,5,"Duke, 1992 *"
Antilipoperoxidant,5,"Duke, 1992 *"
Antilithic,4,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilupus,1,"Martindale's 28th"
AntiLyme,5,"Duke, 1992 *"
Antilymphocytic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antilymphomic,5,"Iwu, M.M. 1993. Handbook of African Medicinal Plants. CRC Press, Boca Raton, FL 435 pp."
Antimaculitic,5,"Duke, 1992 *"
Antimalarial,1,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antimange,1,"Duke, 1992 *"
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antimelanogenic,2,"Duke, 1992 *"
Antimelanomic,3,"Duke, 1992 *"
AntiMeniere's,1,"Duke, J. A. Writeups or information summaries on approximately 2,000 economic plants, USDA, ARS, Beltsville, MD 20705."
Antimenopausal,4,"Duke, 1992 *"
Antimenorrhagic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,4,"Duke, 1992 *"
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimigraine,4,"Martindale's 29th"
Antimite,1,"Duke, 1992 *"
Antimitotic,2,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Antimitral-valve-prolapse,1,"Duke, 1992 *"
AntiMS,1,"Duke, 1992 *"
Antimutagenic,15,"Economic & Medicinal Plant Research, 6: 235."
Antimyalgic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimyocarditic,2,"Economic & Medicinal Plant Research, 5: 199."
Antinauseant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antinephrolytic,1,"Duke, 1992 *"
Antinesidioblastosic,1,"Martindale's 29th"
Antineuralgic,3,"Martindale's 28th"
Antineuramidase,1,"Duke, 1992 *"
Antineurasthenic,1,"Duke, 1992 *"
Antineuritic,1,"Duke, 1992 *"
Antineuropathic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiNF-kB,1,"Duke, 1992 *"
Antinitrosaminic,6,"Ki Soon Rhee. Oilseed Food Ingredients Used To Minimize Oxidative Flavor Deterioration in Meat Products. Phenolic Compounds in Food and Their Effects on Health, Ch.18."
Antinitrosating,3,"Duke, 1992 *"
Antinitrosic,1,"Martindale's 28th"
AntiNKC,1,"Duke, 1992 *"
Antinociceptive,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,6,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antionychyotic,2,"Taylor, Leslie. 2005. The Healing Power of Rainforest Herbs. SquareOne Publisher, Garden City Park, NY. 519 pp."
Antiophidic,5,"Economic & Medicinal Plant Research, 5: 363."
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,9,"Duke, 1992 *"
Antiotitic,1,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,27,"Jim Duke's personal files."
Antiozenic,1,"Duke, 1992 *"
Antipancreatitic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antipapillomic,4,"Duke, 1992 *"
Antiparkinsonian,4,"Duke, 1992 *"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipellagric,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiperiodontal,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiperiodontitic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperistaltic,1,"Duke, 1992 *"
Antipermeability,1,"Duke, 1992 *"
Antiperoxidant,7,"Planta Medica, 57: A54, 1991."
Antipharyngitic,2,"Duke, 1992 *"
Antiphotophobic,2,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplasmodial,1,"Duke, 1992 *"
AntiPMS,5,"Duke, 1992 *"
Antipneumonic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipolio,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipoliomyelitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,9,"Duke, 1992 *"
Antiprostaglandin,5,"Duke, 1992 *"
Antiprostanoid,1,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,3,"Duke, 1992 *"
Antiprostatotic,1,"Duke, 1992 *"
Antipruritic,1,"Merck 11th Edition"
Antipsoriac,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipsoriatic,1,"Duke, 1992 *"
Antipyretic,8,"Duke, 1992 *"
Antiradicular,11,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,3,"Duke, 1992 *"
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiretinotic,2,"Duke, 1992 *"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,7,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antirhinitic,2,"Duke, 1992 *"
Antirhinoviral,3,"Denyer, C.V., Jackson, P., Loakes, D.M., Ellis, M.R., and Yound, D.A.B. Isolation of Antirhinoviral Sesquiterpenes From Ginger (Zingiber officinale). Journal of Natural Products, 57(5): 658-662, 1994."
Antisalmonella,2,"Duke, 1992 *"
Antisarcomic,2,"Duke, 1992 *"
Antiscorbutic,1,"Martindale's 28th"
Antiscotomic,1,"Duke, 1992 *"
Antiseptic,18,"Merck 11th Edition"
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antishock,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisickling,1,"Planta Medica, 56(6): 681, 1990."
Antisinusitic,1,"Duke, 1992 *"
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,22,"Fitoterapia No.59-1984."
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,7,"Duke, 1992 *"
Antistomatitic,2,"Economic & Medicinal Plant Research, 5: 207."
Antistreptococcic,2,"Duke, 1992 *"
Antistress,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistroke,3,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisunburn,1,"Duke, 1992 *"
Antisyndrome-X,6,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithiamin,2,"Phenolic Compounds in Food and Their Effects on Health, 69."
Antithrombic,1,"Duke, 1992 *"
Antithrombotic,1,"Duke, 1992 *"
Antithromboxane,2,"Lawrence Review of Natural Products, Jul-87."
Antithyroid,1,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiTNF,3,"Duke, 1992 *"
Antitriglyceride,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitrypanosomic,1,"Duke, 1992 *"
Antituberculic,1,"Duke, 1992 *"
Antitumor,17,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
