Activity,"Chemical Count",Reference
Antihalitosic,3,"American Health, 12(4): 17, 1993."
Antihelicobacter,1,"Duke, 1992 *"
Antihepatotoxic,5,"Duke, 1992 *"
Antiherpetic,6,"Duke, 1992 *"
Antihistaminic,7,"J. Food Hyg. Soc. Jap. 33(6): 569."
AntiHIV,5,"Duke, 1992 *"
Antihydrophobic,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antihyperlipidemic,1,"Duke, 1992 *"
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antihyperthyroid,1,"Duke, 1992 *"
Antiimplantation,2,"Duke, 1992 *"
Antiinflammatory,33,"Martindale's 28th"
Antiischemic,2,"Duke, 1992 *"
Antilaryngitic,1,"Duke, 1992 *"
Antileishmanic,1,"Duke, 1992 *"
Antilepric,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Antileukemic,8,"Duke, 1992 *"
Antileukotriene,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antileukotrienogenic,1,"Duke, 1992 *"
Antilipoperoxidant,1,"Duke, 1992 *"
Antilisteria,1,"Duke, 1992 *"
Antilithic,1,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilymphedemic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antilymphocytic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilymphomic,4,"Duke, 1992 *"
Antimalarial,15,"Duke, 1992 *"
Antimange,1,"Duke, 1992 *"
Antimelanomic,7,"Duke, 1992 *"
Antimetastatic,3,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimite,2,"Duke, 1992 *"
Antimitotic,1,"Pandeya, S.N. 1970. Biological Activity of Adamantyl Derivatives. The Indian Journal of Pharmacy, 33: 7."
Antimononuccleotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antimutagenic,12,"Economic & Medicinal Plant Research, 6: 235."
Antimycoplasmotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antimyocarditic,1,"Economic & Medicinal Plant Research, 5: 199."
Antinephritic,1,"Duke, 1992 *"
Antineuralgic,2,"Duke, 1992 *"
Antineuritic,1,"Duke, 1992 *"
Antinitrosaminic,3,"Duke, 1992 *"
Antinociceptive,9,"Rao, V.S.N., Menezes, A.M.S., Viana, G.S.B. 1990. Effect of myrcene on nociception in mice. J. Pharm. Pharmacol. 42: 877-878, 1990."
Antiobesity,1,"Duke, 1992 *"
Antiodontalgic,1,"Martindale's 28th"
Antiophidic,2,"Economic & Medicinal Plant Research, 5: 363."
Antiotitic,1,"Duke, 1992 *"
Antioxidant,20,"Jim Duke's personal files."
"Antioxidant (LDL)",2,"Duke, 1992 *"
Antipancreatitic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antiparkinsonian,1,"Duke, 1992 *"
Antipeptic,1,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Antiperiodontal,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiperiodontic,4,"Duke, 1992 *"
Antiperistaltic,2,"Duke, 1992 *"
Antipermeability,1,"Duke, 1992 *"
Antiperoxidant,2,"Planta Medica, 57: A110, 1991."
AntiPGE2,1,"Duke, 1992 *"
Antipharyngitic,2,"Duke, 1992 *"
Antiplaque,7,"Osawa, K., Matsumoto, T., Maruyama, T., Takiguchi, T., Okuda, K., and Takazoe, I., Studies of the antibacterial activity of plant extracts and their constituents against periodontopathic bacteria, Bull Tokyo Dent. Coll., 31 (1), 1990, 17-21"
Antiplasmodial,9,"Duke, 1992 *"
AntiPMS,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipneumonic,1,"Duke, 1992 *"
Antipodriac,1,"Duke, 1992 *"
Antipolio,3,"Economic & Medicinal Plant Research, 5: 197."
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiproliferant,7,"Duke, 1992 *"
Antiproliferative,1,"Duke, 1992 *"
Antiprostaglandin,3,"Duke, 1992 *"
Antiprostanoid,1,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,2,"Duke, 1992 *"
Antipruritic,2,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Antipsittacotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antipsoriac,2,"Pandeya, S.N. 1970. Biological Activity of Adamantyl Derivatives. The Indian Journal of Pharmacy, 33: 7."
Antipyretic,4,"Duke, 1992 *"
Antiradicular,7,"Jimenez, J., Navarro, M.C., Montilla, M.P., Martin, A. and Martinez, A. 1993. Thymus zygis Oil: Its Effects on CCl4-Induced Hepatotoxicity and Free Radical Scavenger Activity. JEO5: 153-8."
Antiretinopathic,1,"Duke, 1992 *"
Antirheumatalgic,1,"Martindale's 28th"
Antirheumatic,3,"Martindale's 28th"
Antirhinitic,1,"Duke, 1992 *"
Antirhinoviral,4,"Economic & Medicinal Plant Research, 5: 197."
Antisalmonella,4,"Duke, 1992 *"
Antisarcomic,1,"Duke, 1992 *"
Antiseptic,20,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Antiserotonin,1,"Duke, 1992 *"
Antishock,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisinusitic,2,"Martindale's 28th"
Antispasmodic,25,"Fitoterapia No.59-1984."
Antistaphylococcic,7,"Duke, 1992 *"
Antistreptococcic,5,"Duke, 1992 *"
Antistress,1,"Duke, 1992 *"
Antitartar,1,"Duke, 1992 *"
AntiTGF-beta,1,"Duke, 1992 *"
Antithiamin,1,"Phenolic Compounds in Food and Their Effects on Health, 69."
Antithrombic,1,"Duke, 1992 *"
Antithyroid,1,"Jim Duke's personal files."
AntiTNF,1,"Duke, 1992 *"
Antitoxoplasmotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antitrichinosic,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Antitrypanosomic,1,"Duke, 1992 *"
Antitubercular,1,"Duke, 1992 *"
Antituberculic,1,"Duke, 1992 *"
Antitumor,19,"Duke, 1992 *"
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (brain)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Breast)",5,"Duke, 1992 *"
"Antitumor (Cervix)",2,"Duke, 1992 *"
"Antitumor (Colon)",4,"Duke, 1992 *"
"Antitumor (GI)",1,"Duke, 1992 *"
"Antitumor (Kidney)",3,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
"Antitumor (Lung)",5,"Duke, 1992 *"
"Antitumor (Ovary)",2,"Duke, 1992 *"
"Antitumor (Pancreas)",4,"Duke, 1992 *"
"Antitumor (Prostate)",2,"Duke, 1992 *"
"Antitumor (Skin)",3,"Duke, 1992 *"
"Antitumor (Stomach)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,4,"Yasukawa, K., Takido, M., Takeuchi, M., Sato, Y., Nitta, K., and Nakagawa, S. 1989. Inhibitory Effects of Flavonol Glycosides on 12-O-Tetradecanoylphorbol-13-acetate-Induced Tumor Promotion. Chem. Pharm. Bull. 38(3): 774-776, 1990."
Antitussive,5,"Duke, 1992 *"
Antiulcer,9,"Iwu, M.M. 1993. Handbook of African Medicinal Plants. CRC Press, Boca Raton, FL 435 pp."
Antivaginitic,1,"Duke, 1992 *"
Antiviral,23,"Duke, 1992 *"
Antivulvitic,1,"Duke, 1992 *"
Antiyeast,1,"Duke, 1992 *"
Anxiolytic,1,"Duke, 1992 *"
Aphidifuge,1,"Duke, 1992 *"
Apoptotic,8,"Duke, 1992 *"
Aromatase-Inhibitor,4,"Duke, 1992 *"
Artemicide,2,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Ascaricide,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Ataxigenic,1,"Zebovitz, T. C. Ed. 1989. Part VII. Flavor and Fragrance Substances, in Keith L. H. and Walters, D.B., eds. Compendium of Safety Data Sheets for Research and Industrial Chemicals. VCH Publishers, New York. 3560-4253."
ATPase-Inhibitor,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Bacteriostatic,1,"Chin. J. Tuber. Respir. Dis."
Bacteristat,3,"Duke, 1992 *"
Barbituate-Synergist,1,"Duke, 1992 *"
Beta-Blocker,1,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,3,"Duke, 1992 *"
Bradycardiac,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Bradycardic,1,"Martindale's 28th"
Bronchomucolytic,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 200."
Bronchomucotropic,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Bronchoprotectant,1,"Duke, 1992 *"
Bronchorelaxant,3,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Bronchorrheic,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 200."
Bruchiphobe,1,"Duke, 1992 *"
Calcium-Antagonist,4,"Duke, 1992 *"
Calcium-Antagonist?,1,"Biochimica & Biophysica Acta, 1115: 69, 1991."
Calmodulin-Antagonist,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
cAMP-Phosphodiesterase-Inhibitor,2,"Duke, 1992 *"
Cancer-Preventive,23,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,11,"Duke, 1992 *"
Candidistat,4,"Duke, 1992 *"
Capillarigenic,1,"Duke, 1992 *"
Capillariprotective,1,"Merck 11th Edition"
Carcinogenic,5,"CRC Handbook of Medicinal Herbs and/or CRC Handbook of Proximate Analyses"
Cardiac,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Cardiodepressant,1,"Duke, 1992 *"
Cardioprotective,1,"Duke, 1992 *"
Cardiotonic,2,"Duke, 1992 *"
Carminative,7,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Caspase-8-Inducer,1,"Duke, 1992 *"
Catabolic,1,"Duke, 1992 *"
Chemopreventive,4,"Duke, 1992 *"
Cholagogue,3,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Choleretic,9,"Duke, 1992 *"
Cholesterolytic,1,"Duke, 1992 *"
Cicatrizant,2,"Duke, 1992 *"
Ciliotoxic,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
CNS-Depressant,6,"Duke, 1992 *"
CNS-Stimulant,7,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
CNS-Toxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Coleopterifuge,1,"Duke, 1992 *"
Coleoptophile,1,"Duke, 1992 *"
COMT-Inhibitor,1,"Duke, 1992 *"
Congestant,1,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Convulsant,4,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Copper-Chelator,2,"Duke, 1992 *"
Cosmetic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Counterirritant,4,"Duke, 1992 *"
COX-1-Inhibitor,2,"Duke, 1992 *"
COX-2-Inhibitor,5,"Duke, 1992 *"
Culicide,2,"Duke, 1992 *"
Cyclooxygenase-Inhibitor,6,"Duke, 1992 *"
Cytochrome-P450-1A1-Inhibitor,1,"Duke, 1992 *"
Cytochrome-P450-1A2-Inhibitor,1,"Duke, 1992 *"
Cytochrome-P450-Inducer,2,"Duke, 1992 *"
Cytotoxic,12,"Duke, 1992 *"
Decongestant,2,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Decongestant?,1,"Eccles, R., et al. 1989. The effects of oral administration of (-)-menthol on nasal resistance to airflow and nasal sensation of airflow in subjects suffering from nasal congestion associated with the common cold. J. Pharm. Pharmacol. 42: 652-654, 1990."
Degranulant,1,"Duke, 1992 *"
Deiodinase-Inhibitor,3,"Jim Duke's personal files."
Deliriant,1,"Merck 11th Edition"
Dentifrice,2,"Martindale's 29th"
Deodorant,1,"Martindale's 28th"
Dermatitigenic,2,"Duke, 1992 *"
Detoxicant,1,"Duke, 1992 *"
Diaphoretic,2,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Diaphoretic?,2,"Lawrence Review of Natural Products, Dec-90."
Differentiator,3,"Duke, 1992 *"
Diuretic,7,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
DME-Inhibitor,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 134."
DNA-Protective,1,"Duke, 1992 *"
Dye,1,"Merck 11th Edition"
Ecbolic,1,"Duke, 1992 *"
Edemagenic,1,"Duke, 1992 *"
Elastase-Inhibitor,1,"Duke, 1992 *"
Embryotoxic,1,"Duke, 1992 *"
Emetic,4,"Duke, 1992 *"
Emmenagogue,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Enterocontractant,1,"J. Aromatherapy 4: 22."
Enterorelaxant,3,"J. Aromatherapy 4: 22."
Enterotoxic,1,"Wichtl, M. 1984. Teedrogen. Ein Handbuch fur Apotheker und Arzte. Wissenschaftliche Verlagsgesellscharft. mbH Stuttgart. 393 pp."
Epileptigenic,2,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Estrogenic,7,"Duke, 1992 *"
Expectorant,12,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Febrifuge,1,"Neuwinger, H. D. 1996. African Ethnobotany - Poisons and Drugs. Chapman & Hall, New York. 941 pp."
FLavor,20,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Fungicide,19,"Keeler, R.F. and Tu, A.T. eds. 1991. Toxicology of Plant and Fungal Compounds. (Handbook of Natural Toxins Vol. 6) Marcel Dekker, Inc. NY. 665 pp."
Fungiphilic,1,"J. Agric. Food Chem. 43: 2283."
Fungistat,3,"Duke, 1992 *"
GABA-nergic,1,"Duke, 1992 *"
Gastroirritant,1,"Martindale's 29th"
Gastroprotective,3,"Duke, 1992 *"
Gastrosedative,1,"Merck 11th Edition"
Glucosyl-Transferase-Inhibitor,1,"Duke, 1992 *"
Gonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
