Activity,"Chemical Count",Reference
Antiamyloid-Beta,1,"Duke, 1992 *"
Antianaphylactic,2,"Economic & Medicinal Plant Research, 6: 189."
Antiandrogenic,4,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antianemic,2,"Martindale's 29th"
Antianginal,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiangiogenic,5,"Duke, 1992 *"
Antianorectic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antianorexic,1,"Martindale's 29th"
Antianxiety,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiarabiflavinotic,1,"Martindale's 28th"
Antiarrhythmic,4,"Duke, 1992 *"
Antiarteriosclerotic,2,"Duke, 1992 *"
Antiarthritic,9,"Duke, 1992 *"
Antiasthmatic,5,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiatherogenic,1,"Duke, 1992 *"
Antiatherosclerotic,6,"Duke, 1992 *"
Antibacterial,13,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antibiotic,2,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
AntiBPH,1,"Duke, 1992 *"
Anticancer,3,"Duke, 1992 *"
"Anticancer (Breast)",1,"Madhavi, D. L., Bomser, J., Smith, M., Singletary, K. 1998. Isolation of Bioactive Constituents from Vaccinium myrtillus (Bilberry) Fruits and Cell Cultures. Plant Sci., 131(1): 95-103."
"Anticancer (Cervix)",1,"Duke, 1992 *"
"Anticancer (Lung)",2,"Duke, 1992 *"
Anticanker,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticarcinogenic,1,"Duke, 1992 *"
Anticarcinomic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
"Anticarcinomic (Breast)",1,"Medline (post 1990 searches filed in my computer)"
Anticariogenic,1,"Duke, 1992 *"
Anticarpal-Tunnel,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticataract,8,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Anticephalagic,3,"Duke, 1992 *"
Anticerebrotic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticervicaldysplasic,3,"Duke, 1992 *"
AntiCFS,3,"Duke, 1992 *"
Anticheilitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antichilblain,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antichoreic,1,"Martindale's 29th"
Anticirrhotic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticlimacteric,4,"Duke, 1992 *"
Anticoeliac,1,"Martindale's 28th"
Anticold,2,"Duke, 1992 *"
Anticolitic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Anticomplementary,6,"Duke, 1992 *"
Anticonvulsant,3,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
Anticorneotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anticoronary,5,"Duke, 1992 *"
AntiCrohn's,3,"Martindale's 29th"
AntiCTS,1,"Duke, 1992 *"
Anticystitic,1,"Duke, 1992 *"
Anticytotoxic,1,"Duke, 1992 *"
Antidandruff,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antidecubitic,2,"Martindale's 28th"
Antidementia,3,"Duke, 1992 *"
Antidepressant,6,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidermatic,2,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidermatitic,4,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidiabetic,9,"Duke, 1992 *"
Antidiscotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Aluminum)",2,"Economic & Medicinal Plant Research, 6: 189."
"Antidote (Cadmium)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Hypoglycin-A)",1,"Martindale's 29th"
"Antidote (Lead)",3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Mercury)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Paraquat)",1,"Martindale's 28th"
Antidysgeuzic,1,"Duke, 1992 *"
Antidyskinetic,1,"Martindale's 28th"
Antidysmenorrheic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidysphagic,1,"Duke, 1992 *"
Antieczemic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiedemic,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antielastase,1,"Duke, 1992 *"
Antiencephalitic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiencephalopathic,3,"Martindale's 29th"
Antiendometriotic,2,"Duke, 1992 *"
Antienterotic,1,"Duke, 1992 *"
Antiepileptic,5,"Duke, 1992 *"
Antierythemic,1,"Jim Duke's personal files."
Antiescherichic,2,"Duke, 1992 *"
Antiestrogenic,5,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antifatigue,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antifeedant,6,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Antifertility,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibrinolytic,2,"Economic & Medicinal Plant Research, 1: 53."
Antifibromyalgic,1,"Duke, 1992 *"
Antifibrosarcomic,1,"Duke, 1992 *"
Antifibrotic,4,"Duke, 1992 *"
Antiflu,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antifuruncular,1,"Martindale's 28th"
Antigallstone,1,"Duke, 1992 *"
Antigastric,1,"Rastitel'nye Resursy, 21: 85."
Antigastritic,3,"Martindale's 29th"
Antigastrotic,1,"Duke, 1992 *"
Antigingivitic,2,"Duke, 1992 *"
Antiglaucomic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiglossitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiglycosuric,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antigout,1,"Duke, 1992 *"
Antigranular,1,"Duke, 1992 *"
AntiGTF,1,"Duke, 1992 *"
Antihangover,4,"Duke, 1992 *"
Antihemorrhagic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatocarcinogenic,1,"Akao, M. and Kuroda, K. 1990. Inhibitory Effect of Fumaric Acid on Hepatocarcinogenesis by Thioacetamide in Mice. Chem. Pharm. Bull. 38(7): 2012-2014, 1990."
Antihepatotic,1,"Williamson, E. M. and Evans, F. J., Potter's New Cyclopaedia of Botanical Drugs and Preparations, Revised Ed., Saffron Walden, the C. W. Daniel Co., Ltd., Essex UK, 362 pp, 1988, reprint 1989."
Antihepatotoxic,8,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 253."
Antiherpetic,8,"Duke, 1992 *"
Antiherpetic?,1,"Duke, 1992 *"
Antihistaminic,7,"Duke, 1992 *"
AntiHIV,6,"Duke, 1992 *"
Antihomocystinuric,1,"Duke, 1992 *"
Antihydrophobic,1,"Vlietinck, A.J. and Dommisse, R.A. eds. 1985. Advances in Medicinal Plant Research. Wiss. Verlag. Stuttgart."
Antihyperactivity,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antihyperammonemic,1,"Martindale's 29th"
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,6,"Duke, 1992 *"
Antihypoglycemic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiimplantation,1,"Duke, 1992 *"
Antiimpotence,1,"Martindale's 29th"
Antiinfective,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinfertility,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,16,"Duke, 1992 *"
Antiinsomniac,3,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiinsomnic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antikeratitic,1,"Duke, 1992 *"
Antikeshan,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiketotic,2,"Merck 11th Edition"
Antileishmanic,1,"Duke, 1992 *"
Antilepric,2,"Martindale's 28th"
Antilethargic,1,"Duke, 1992 *"
Antileukemic,7,"Duke, 1992 *"
Antileukonychic,1,"Duke, 1992 *"
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antileukotriene-D4,2,"Duke, 1992 *"
Antilipoperoxidant,3,"Duke, 1992 *"
Antilithic,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antilupus,1,"Martindale's 28th"
AntiLyme,4,"Duke, 1992 *"
Antilymphocytic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilymphomic,3,"Duke, 1992 *"
Antimaculitic,4,"Duke, 1992 *"
Antimalarial,1,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antimastalgic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antimelanomic,4,"Duke, 1992 *"
AntiMeniere's,2,"Martindale's 28th"
Antimenopausal,4,"Duke, 1992 *"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,4,"Duke, 1992 *"
Antimigraine,4,"Martindale's 29th"
Antimitral-valve-prolapse,1,"Duke, 1992 *"
AntiMS,2,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,10,"Phenolic Compounds in Food and Their Effects on Health. Antioxidants & Cancer Prevention. Huang, M.T., Ho, C.T. and Lee, C.Y. eds. 1992. ACS Symposium Series 507.ACS, Washington 402 pp."
Antimyalgic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antimyoatrophic,1,"Duke, 1992 *"
Antimyocarditic,1,"Economic & Medicinal Plant Research, 5: 199."
Antinauseant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antinephrolytic,1,"Duke, 1992 *"
Antineuralgic,1,"Duke, 1992 *"
Antineuramidase,1,"Duke, 1992 *"
Antineuropathic,1,"Duke, 1992 *"
Antineurotic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiNF-kB,1,"Duke, 1992 *"
Antinitrosaminic,1,"Duke, 1992 *"
Antinitrosic,1,"Martindale's 28th"
Antinociceptive,2,"Duke, 1992 *"
Antinyctalopic,1,"Duke, 1992 *"
Antiobesity,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antionychyotic,1,"Duke, 1992 *"
Antiophidic,1,"Economic & Medicinal Plant Research, 5: 363."
Antiophthalmic,1,"Martindale's 28th"
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,7,"Duke, 1992 *"
Antiototic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antioxidant,20,"Duke, 1992 *"
Antiozenic,1,"Duke, 1992 *"
Antipancreatitic,1,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antipapillomic,1,"Duke, 1992 *"
Antiparkinsonian,3,"Duke, 1992 *"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipellagric,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiperiodontal,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiperiodontic,1,"Duke, 1992 *"
Antiperiodontitic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperistaltic,3,"Duke, 1992 *"
Antipermeability,1,"Duke, 1992 *"
Antiperoxidant,2,"Planta Medica, 57: A110, 1991."
Antiperoxidative,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antipharyngitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiphotophobic,2,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,4,"Duke, 1992 *"
Antiplasmodial,1,"Duke, 1992 *"
AntiPMS,5,"Duke, 1992 *"
Antipneumonic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipolio,2,"Economic & Medicinal Plant Research, 5: 197."
Antipoliomyelitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiprolactin,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiproliferant,5,"Duke, 1992 *"
Antiprostaglandin,1,"Duke, 1992 *"
Antiprostanoid,1,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,6,"Duke, 1992 *"
Antipruritic,1,"Merck 11th Edition"
Antipsoriac,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipyretic,2,"Economic & Medicinal Plant Research, 6: 189."
Antiradicular,6,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,3,"Duke, 1992 *"
Antiretardation,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiretinopathic,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antiretinotic,1,"Duke, 1992 *"
Antirheumatic,5,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antirhinitic,1,"Duke, 1992 *"
Antirhinoviral,1,"Economic & Medicinal Plant Research, 5: 197."
Antiscorbutic,1,"Martindale's 28th"
Antiscotomic,1,"Duke, 1992 *"
Antiseptic,4,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiserotonin,1,"Duke, 1992 *"
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antisickling,1,"Ekeke, G.I. and Shode, F.O. 1988. Phenylalanine is the Predominant Antisickling Agent in Cajanus cajan Seed Extract. Planta Medica 56(1): 41, 1990."
Antisilicotic,1,"Medicinal and Poisonous Plants of the Tropics. Leeuwenberg, A.J.M., ed. Pudoc, Wageningen. 1987."
Antisindhis,1,"Duke, 1992 *"
Antispare-Tire,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antispasmodic,9,"Duke, 1992 *"
Antispasmophilic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antistaphylococcic,2,"Duke, 1992 *"
Antistomatitic,1,"Martindale's 28th"
Antistreptococcic,1,"Duke, 1992 *"
Antistress,6,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antistroke,2,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antisyndrome-X,6,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
Antithiamin,1,"Phenolic Compounds in Food and Their Effects on Health, 69."
Antithrombic,1,"Duke, 1992 *"
Antithyroid,1,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitinnitic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitriglyceride,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antitrypanosomic,1,"Duke, 1992 *"
Antitumor,11,"Simon, P.W. Carrots and Other Horticultural Crops as a Source of Provitamin A Carotenes. HortScience, 25(12): 1495, 1990."
"Antitumor (Bladder)",1,"Duke, 1992 *"
"Antitumor (brain)",2,"Duke, 1992 *"
"Antitumor (Breast)",5,"Duke, 1992 *"
"Antitumor (Cervix)",1,"Duke, 1992 *"
"Antitumor (CNS)",1,"Duke, 1992 *"
"Antitumor (Colon)",3,"Duke, 1992 *"
"Antitumor (Gastric)",1,"Duke, 1992 *"
"Antitumor (Kidney)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Lung)",7,"Duke, 1992 *"
"Antitumor (Ovary)",2,"Duke, 1992 *"
"Antitumor (Pancreas)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Prostate)",2,"Duke, 1992 *"
"Antitumor (Skin)",3,"Duke, 1992 *"
"Antitumor (Stomach)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,3,"Yasukawa, K., Takido, M., Takeuchi, M., Sato, Y., Nitta, K., and Nakagawa, S. 1989. Inhibitory Effects of Flavonol Glycosides on 12-O-Tetradecanoylphorbol-13-acetate-Induced Tumor Promotion. Chem. Pharm. Bull. 38(3): 774-776, 1990."
Antitussive,1,"Duke, 1992 *"
Antiulcer,9,"Duke, 1992 *"
Antiulcerogenic,1,"Rafatullah, S., Tariq, M., Al-Yahya, M.A., Mossa, J.S., and Ageel, A.M. 1989. Evaluation of Turmeric (Curcuma longa) for Gastric and Duodenal Antiulcer Activity in Rats. J. of Ethnopharmacology, 29: 25-34, 1990."
Antivaginitic,1,"Martindale's 28th"
Antivaricose,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antivertigo,1,"Duke, 1992 *"
Antiviral,11,"Duke, 1992 *"
Antiviral?,1,"Martindale's 29th"
Antixerophthalmic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Anxiolytic,8,"Duke, 1992 *"
AP-1-Inhibitor,1,"Duke, 1992 *"
Aphidifuge,3,"Duke, 1992 *"
Apoptotic,7,"Duke, 1992 *"
Aromatase-Inhibitor,4,"Journal of Medicinal Food 2: 235.1999."
Artemicide,1,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Asthma-preventive,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Astringent,1,"Martindale's 28th"
ATPase-Inhibitor,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Bacteristat,1,"Duke, 1992 *"
"Beta-Adrenergic Receptor Blocker",1,"Duke, 1992 *"
Beta-Blocker,1,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,3,"Duke, 1992 *"
Bradycardiac,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Bronchoconstrictor,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Bronchostimulant,1,"Martindale's 28th"
