Activity,"Chemical Count",Reference
Antilymphomic,4,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Antimalarial,1,"Duke, 1992 *"
Antimange,1,"Duke, 1992 *"
Antimelanomic,3,"Duke, 1992 *"
Antimetastatic,2,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimite,1,"Duke, 1992 *"
Antimitotic,2,"Pandeya, S.N. 1970. Biological Activity of Adamantyl Derivatives. The Indian Journal of Pharmacy, 33: 7."
Antimononuccleotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antimutagenic,9,"Economic & Medicinal Plant Research, 6: 235."
Antimycoplasmotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antinephritic,3,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antineuralgic,1,"Martindale's 28th"
Antinitrosaminic,1,"Duke, 1992 *"
Antinociceptive,3,"Rao, V.S.N., Menezes, A.M.S., Viana, G.S.B. 1990. Effect of myrcene on nociception in mice. J. Pharm. Pharmacol. 42: 877-878, 1990."
Antiobesity,1,"Duke, 1992 *"
Antiobesity?,1,"Internat. J. Oriental Med. 16: 4."
Antionychyotic,1,"Taylor, Leslie. 2005. The Healing Power of Rainforest Herbs. SquareOne Publisher, Garden City Park, NY. 519 pp."
Antiophidic,1,"Economic & Medicinal Plant Research, 5: 363."
Antiotitic,1,"Duke, 1992 *"
Antioxidant,7,"Jim Duke's personal files."
"Antioxidant (LDL)",1,"Duke, 1992 *"
Antiperoxidant,1,"Duke, 1992 *"
Antipharyngitic,1,"Duke, 1992 *"
Antiplaque,2,"Duke, 1992 *"
Antiplasmodial,1,"Duke, 1992 *"
Antipneumonic,1,"Duke, 1992 *"
Antipolio,1,"Economic & Medicinal Plant Research, 5: 197."
Antiproliferant,3,"Duke, 1992 *"
Antiproliferative,1,"Duke, 1992 *"
Antiprostaglandin,2,"Duke, 1992 *"
Antiprostatotic,1,"Duke, 1992 *"
Antiproteolytic,1,"Hansel, R., Keller, K., Rimpler, H., and Schneider, G. eds. 1992. Hager's Handbuch der Pharmazeutischen Praxis, Drogen (A-D), 1209 pp., 1993 (E-O), 970 pp., 1994 (P-Z), 1196 pp. Springer-Verlag, Berlin."
Antipruritic,1,"Merck 11th Edition"
Antipsittacotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antipsoriac,1,"Pandeya, S.N. 1970. Biological Activity of Adamantyl Derivatives. The Indian Journal of Pharmacy, 33: 7."
Antipulmonotic,1,"Tyler, V.E.. 1994."
Antipyretic,1,"Duke, 1992 *"
Antiradicular,2,"Duke, 1992 *"
Antirenitic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antirheumatic,1,"Duke, 1992 *"
Antirhinitic,1,"Duke, 1992 *"
Antisalmonella,2,"Duke, 1992 *"
Antiseptic,10,"Merck 11th Edition"
Antishock,2,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisinusitic,1,"Duke, 1992 *"
Antispasmodic,17,"Fitoterapia No.59-1984."
Antistaphylococcic,8,"Duke, 1992 *"
Antistreptococcic,3,"Duke, 1992 *"
AntiTGF-beta,1,"Duke, 1992 *"
Antithromboxane,1,"Duke, 1992 *"
Antithyreotropic,1,"Duke, 1992 *"
Antithyroid,1,"Jim Duke's personal files."
Antitoxoplasmotic,1,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
Antitrypanosomic,1,"Duke, 1992 *"
Antitubercular,1,"Duke, 1992 *"
Antitumor,9,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (brain)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Breast)",2,"Duke, 1992 *"
"Antitumor (Cervix)",1,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Colon)",4,"Duke, 1992 *"
"Antitumor (GI)",1,"Duke, 1992 *"
"Antitumor (Kidney)",2,"Mills, Simon and Bone, Kerry. 2000. Phytotherapy. Churchill
Livinston, Edinburgh."
"Antitumor (Lung)",2,"Duke, 1992 *"
"Antitumor (Ovary)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Pancreas)",3,"Duke, 1992 *"
"Antitumor (Prostate)",2,"Duke, 1992 *"
"Antitumor (Skin)",2,"Duke, 1992 *"
"Antitumor (Stomach)",3,"Duke, 1992 *"
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,2,"Planta Medica, 57: A56, 1991."
Antitussive,2,"Duke, 1992 *"
Antiulcer,5,"Shukla, B., Visen, P.K.S., Patnaik, G.K., Tripathi, S.C., Srimal, R.C., Dayal, R., and Dobhal, P.C. Hepatoprotective Activity in the Rat of Ursolic Acid Isolated from Eucalyptus Hybrid. Phytotherapy Research 6: 74-79, 1992."
Antiuremic,1,"Duke, 1992 *"
Antiviral,9,"Duke, 1992 *"
Antiyeast,2,"Duke, 1992 *"
Anxiolytic,1,"Duke, 1992 *"
Aphidifuge,1,"Duke, 1992 *"
Apoptotic,4,"Duke, 1992 *"
Aromatase-Inhibitor,2,"Duke, 1992 *"
Ascaricide,1,"Madaus, G. 1976. Lehrbuch der Biologischen Hilfmittel. Vol,. 1-3. 2862 pp. (+ 144 p. index). Georg Olms Verlag, Hildescheim. Reprint of 1938 Madaus."
Bacteristat,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Barbituate-Synergist,1,"Duke, 1992 *"
Beta-Blocker,1,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,2,"Duke, 1992 *"
Bronchoprotectant,1,"Duke, 1992 *"
Bronchorelaxant,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Bruchifuge,1,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Bruchiphobe,1,"Duke, 1992 *"
Calcium-Antagonist,3,"Duke, 1992 *"
Cancer-Preventive,13,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,9,"Duke, 1992 *"
Candidistat,2,"Duke, 1992 *"
Carcinogenic,3,"Duke, 1992 *"
Cardiodepressant,1,"Duke, 1992 *"
Cardioprotective,1,"Duke, 1992 *"
Cardiotonic,2,"Duke, 1992 *"
Carminative,2,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Chelator,1,"Duke, 1992 *"
Chemopreventive,5,"Duke, 1992 *"
Cholagogue,1,"Fitoterapia No.5-1986."
Choleretic,5,"Duke, 1992 *"
Cholesterolytic,1,"Duke, 1992 *"
CNS-Depressant,2,"Duke, 1992 *"
CNS-Stimulant,4,"Duke, 1992 *"
CNS-Toxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Coleoptophile,1,"Duke, 1992 *"
Convulsant,2,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Cosmetic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Counterirritant,2,"Martindale's 28th"
COX-1-Inhibitor,1,"Duke, 1992 *"
COX-2-Inhibitor,2,"Duke, 1992 *"
Culicide,1,"Duke, 1992 *"
Cyclooxygenase-Inhibitor,2,"Duke, 1992 *"
Cytochrome-P450-Inducer,2,"Duke, 1992 *"
Cytotoxic,4,"Duke, 1992 *"
Decongestant,2,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Degranulant,1,"Duke, 1992 *"
Deiodinase-Inhibitor,2,"Jim Duke's personal files."
Deliriant,1,"Merck 11th Edition"
Dentifrice,1,"Martindale's 29th"
Dermatitigenic,1,"Duke, 1992 *"
Detoxicant,1,"Duke, 1992 *"
Differentiator,1,"Duke, 1992 *"
Diuretic,2,"Jim Duke's personal files."
DME-Inhibitor,1,"Advance in Chinese Medicinal Materials Research. 1985. Eds. H. M. Chang, H. W. Yeung, W. -W. Tso and A. Koo. World Scientific Publishing Co., Philadelphia Pa., page 134."
Ecbolic,1,"Duke, 1992 *"
Edemagenic,1,"Duke, 1992 *"
Elastase-Inhibitor,1,"Duke, 1992 *"
Embryotoxic,1,"Duke, 1992 *"
Emetic,3,"Duke, 1992 *"
Enterocontractant,1,"J. Aromatherapy 4: 22."
Epileptigenic,1,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Estrogenic,3,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Expectorant,9,"Duke, 1992 *"
FLavor,22,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Fungicide,15,"Keeler, R.F. and Tu, A.T. eds. 1991. Toxicology of Plant and Fungal Compounds. (Handbook of Natural Toxins Vol. 6) Marcel Dekker, Inc. NY. 665 pp."
Fungiphilic,1,"J. Agric. Food Chem. 43: 2283."
Fungistat,1,"Duke, 1992 *"
GABA-nergic,1,"Duke, 1992 *"
Gastroprotective,2,"Duke, 1992 *"
Glucosyl-Transferase-Inhibitor,1,"Duke, 1992 *"
Glutathionigenic,1,"Duke, 1992 *"
Gram(+)icide,1,"Duke, 1992 *"
Gram(-)icide,1,"Duke, 1992 *"
GST-Inducer,1,"Duke, 1992 *"
Hemorrhagic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Hepatoprotective,5,"Duke, 1992 *"
Hepatotonic,1,"Duke, 1992 *"
Hepatotoxic,1,"Duke, 1992 *"
Herbicide,8,"Keeler, R.F. and Tu, A.T. eds. 1991. Toxicology of Plant and Fungal Compounds. (Handbook of Natural Toxins Vol. 6) Marcel Dekker, Inc. NY. 665 pp."
Histaminic,1,"Duke, 1992 *"
Hyaluronidase-Inhibitor,1,"Duke, 1992 *"
Hypnotic,2,"Schultes, R.E. De Plantis Toxicariis e Mundo Novo Tropicale Commentationes XXXVI. Justicia (Acanthaceae) as a Source of an Hallucinogenic Snuff. Economic Botany 44(1): 61-70, 1990."
Hypocholesterolemic,2,"Duke, 1992 *"
Hypocholesterolemic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Hypoglycemic,2,"Economic & Medicinal Plant Research, 6: 165"
Hypotensive,3,"Duke, 1992 *"
Hypothermic,2,"Duke, 1992 *"
ICAM-1-Inhibitor,1,"Duke, 1992 *"
IKK-Inhibitor,1,"Duke, 1992 *"
Immunomodulator,3,"Duke, 1992 *"
Immunostimulant,2,"Duke, 1992 *"
Immunosuppressant,1,"Duke, 1992 *"
Inflammatory,1,"Duke, 1992 *"
Inhalant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
iNOS-Inhibitor,1,"Duke, 1992 *"
Insect-Repellent,2,"Duke, 1992 *"
Insecticide,5,"Duke, 1992 *"
Insectifuge,13,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Insectiphile,2,"J. Stored. Prod. Res., 22:141, 1986."
Interleukin-6-Inhibitor,1,"Duke, 1992 *"
Iodothyronine-Deiodinase-Inhibitor,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Irritant,14,"Duke, 1992 *"
Juvabional,1,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Larvicide,3,"Leung, A.Y., Encyclopedia of Common Natural Ingredients Used in Food, Drugs, and Cosmetics, John Wiley & Sons, New York, 1980."
Larvistat,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Leucocytogenic,1,"Duke, 1992 *"
Lipolytic,1,"Duke, 1992 *"
Lipoxygenase-Inhibitor,5,"Duke, 1992 *"
Lymphocytogenic,1,"Gawron, A., Gorski*, G., Glowniak**, K. 1989. Increased proliferation of phytohaemagglutinin (PHA)-stimulated human leucocytes after 8-methoxypsoralen treatment. J. Pharm. Pharmacol. 42: 194-195, 1990."
Lymphokinetic,1,"Duke, 1992 *"
MAO-Inhibitor,1,"Duke, 1992 *"
MAPK-Inhibitor,1,"Duke, 1992 *"
Metalloproteinase-Inhibitor,1,"Duke, 1992 *"
MMP-9-Inhibitor,2,"Duke, 1992 *"
Mosquitocide,1,"Duke, 1992 *"
Mosquitofuge,1,"Duke, 1992 *"
Motor-Depressant,2,"Buchbauer et al, e.g.Buchbauer et al,1993.Therapeutic properties of essential oils and fragrances. Chap.12 in Teranishi,R, Buttery,R.G and Sugisawa,H. Eds. Bioactive Volatile Compounds from Plants. ACS Symposium Series 525. Amer. Chem. Soc., Washington DC"
Mycobactericide,1,"Duke, 1992 *"
Myorelaxant,7,"Duke, 1992 *"
Narcotic,1,"Duke, 1992 *"
Nematicide,7,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Nematistat,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
NEP-Inhibitor,1,"Duke, 1992 *"
Neuroprotective,1,"Duke, 1992 *"
Neurotoxic,1,"Duke, 1992 *"
NF-kB-Inhibitor,1,"Duke, 1992 *"
NO-Genic,1,"Duke, 1992 *"
NO-Inhibitor,1,"Duke, 1992 *"
Occuloirritant,1,"Duke, 1992 *"
Ornithine-Decarboxylase-Inhibitor,3,"Duke, 1992 *"
Ovicide,1,"Duke, 1992 *"
Ozone-Scavenger,1,"Duke, 1992 *"
P450-2B1-Inhibitor,3,"Duke, 1992 *"
P450-Inducer,3,"Duke, 1992 *"
Pediculicide,1,"Duke, 1992 *"
Perfume,1,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Perfumery,19,"Merck 11th Edition"
Peristaltic,1,"Duke, 1992 *"
Pesticide,28,"Duke, 1992 *"
Phagocytotic,1,"Planta Medica, 56(6): 671, 1990."
Pheromone,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Photoactive,2,"Duke, 1992 *"
Photosensitizer,1,"Rinzler, C. A. 1990. The Complete Book of Herbs, Spices and Condiments. Facts on File, New York. 199 pp."
Piscicide,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Potassium-Sparing,1,"Iwu, M.M. 1993. Handbook of African Medicinal Plants. CRC Press, Boca Raton, FL 435 pp."
Proliferant,1,"Duke, 1992 *"
Prooxidant,1,"Charalambous, G. (Ed.). 1994. Spices, Herbs and Edible Fungi. Elsevier Science B. V. Amsterdam. 764 pp."
Prostaglandin-Synthetase-Inhibitor,1,"Duke, 1992 *"
Protease-Inhibitor,1,"Duke, 1992 *"
Protein-Kinase-C-Inhibitor,1,"Duke, 1992 *"
Protisticide,1,"Chemical Express, 7: 285, 1992."
Psychotropic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
PTK-Inhibitor,1,"Duke, 1992 *"
Quinone-Reductase-Inducer,1,"Lee, S. K., Song, Y., Mata-Greenwood, E., Kelloff, G. J., Steele, V. E., Pezzuto, J. M. 1999. Modulation of in vitro Biomarkers of the Carcinogenic Process by Chemopreventive Agents. Anticancer Res., 19: 35-44."
Radioprotective,1,"Duke, 1992 *"
Respirainhibitor,1,"Merck 11th Edition"
Respirastimulant,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Respirodepressant,1,"Duke, 1992 *"
Rodenticide,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Rubefacient,2,"Duke, 1992 *"
Secretogogue,1,"Duke, 1992 *"
Sedative,14,"Wagner & Wolff, eds. 1977. New Natural Products (RS164. I56. 176)"
Sodium-Sparing,1,"Iwu, M.M. 1993. Handbook of African Medicinal Plants. CRC Press, Boca Raton, FL 435 pp."
Spasmogenic,4,"Fitoterapia No.59-1984."
Spasmolytic,1,"Duke, 1992 *"
