Activity,"Chemical Count",Reference
Antihypertensive,2,"Duke, 1992 *"
Antiinflammatory,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinsomniac,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antileishmanic,1,"Duke, 1992 *"
Antimalarial,2,"UNESCO. 1960. Medicinal Plants of the Arid Zones. eds.(botany) I.C. Chopra, B.K. Abrol and K.L. Hands; eds (pharmacology), R. Paris and G. Dillemann  UNESCO, Place de Fontenoy, Paris 7E. 96 pp."
Antimenopausal,1,"Duke, 1992 *"
Antimitotic,1,"Duke, 1992 *"
Antinociceptive,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiobesity,2,"Duke, 1992 *"
Antiosteoporotic,3,"Duke, 1992 *"
Antiparkinsonian,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antiperiodontitic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
AntiPMS,1,"Duke, 1992 *"
Antirheumatic,1,"Duke, 1992 *"
Antiseptic,1,"Duke, 1992 *"
Antistress,1,"Duke, 1992 *"
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antitrypanosomic,2,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Antitumor,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiulcer,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiviral,1,"Economic & Medicinal Plant Research, 5: 199."
Anxiolytic,2,"Duke, 1992 *"
Aphrodisiac,3,"CRC Handbook of Medicinal Herbs and/or CRC Handbook of Proximate Analyses"
Beta-Blocker,1,"Duke, 1992 *"
Bradycardic,2,"UNESCO. 1960. Medicinal Plants of the Arid Zones. eds.(botany) I.C. Chopra, B.K. Abrol and K.L. Hands; eds (pharmacology), R. Paris and G. Dillemann  UNESCO, Place de Fontenoy, Paris 7E. 96 pp."
Bronchoconstrictor,1,"Sabinsa: A series of well documented proprietary PR booklets,
e.g.Sabinsa Corps. 1998. Bronchial Asthma - Its etiology and control with traditional herbal extracts. Sabinsa Corporation. Piscataway, NJ. 49 pp."
Bronchodilator,1,"Duke, 1992 *"
Calcium-Channel-Blocker,1,"Duke, 1992 *"
Cancer-Preventive,1,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Cardioprotective,2,"Duke, 1992 *"
Cardiovascular,2,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
Cholinergic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
CNS-Sedative,1,"Duke, 1992 *"
CNS-Stimulant,3,"Merck 11th Edition"
Contraceptive,1,"Martindale's 28th"
Convulsant,3,"UNESCO. 1960. Medicinal Plants of the Arid Zones. eds.(botany) I.C. Chopra, B.K. Abrol and K.L. Hands; eds (pharmacology), R. Paris and G. Dillemann  UNESCO, Place de Fontenoy, Paris 7E. 96 pp."
Cytotoxic,4,"Duke, 1992 *"
Desmutagenic,3,"Duke, 1992 *"
Diuretic,2,"Duke, 1992 *"
Euphoriant,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Hallucinogenic,2,"CRC Handbook of Medicinal Herbs and/or CRC Handbook of Proximate Analyses"
Herbicide,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Hypocholesterolemic,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Hypotensive,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Hypouricemic,1,"Duke, 1992 *"
Immunomodulator,1,"Duke, 1992 *"
Immunostimulant,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Immunosuppressant,1,"Duke, 1992 *"
Laxative,2,"Duke, 1992 *"
MAO-Inhibitor,3,"Duke, 1992 *"
Neurotoxic,1,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Osteogenic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Pesticide,4,"Duke, 1992 *"
Photoactive,1,"Economic & Medicinal Plant Research, 5: 199."
Phototoxic,1,"Lydon, J. & Duke, S., The potential of pesticides from plants, pp. 1-41 in Craker, L. & Simon, J., eds, Herbs, Spices & Medicinal Plants: Recent Advances in Botany, Horticulture, & Pharmacology, v. 4, Oryx Press, Phoenix, 1989, 267pp."
Protisticide,1,"Duke, 1992 *"
Psychotropic,1,"Fitoterapia No.5-1990."
Respirastimulant,1,"Sabinsa: A series of well documented proprietary PR booklets,
e.g.Sabinsa Corps. 1998. Bronchial Asthma - Its etiology and control with traditional herbal extracts. Sabinsa Corporation. Piscataway, NJ. 49 pp."
Schizophrenigenic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Spinodepressant,1,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
Topoisomerase-I-Inhibitor,1,"Funayama, Y., Nishio, K., Kabayashi, K., Nagao, M., Shimoi, K., Ohira, T., Hasegawa, S., Saijo, N. 1996. Effects of Beta- and Gamma-carboline Derivatives on DNA Topoisomerase Activities. Mutat Research, 249: 183-191."
Tranquilizer,2,"Duke, 1992 *"
Tremorigenic,3,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
Uteroactive,1,"Borchard, R. E., Barnes, C. D., and Eltherton, L. G. 1991. Drug Dosage in Laboratory Animals: A Handbook. (3rd Ed.) The Telford Press, Inc., P. O. Box 287, Caldwell NJ 07006."
Uterotonic,1,"Newall, C. A., Anderson, L. A. and Phillipson, J. D. 1996. Herbal Medicine - A Guide for Health-care Professionals. The Pharmaceutical Press, London. 296pp."
Vasodilator,2,"Duke, 1992 *"
