Activity,"Chemical Count",Reference
Anticervicaldysplasic,2,"Duke, 1992 *"
AntiCFS,1,"Duke, 1992 *"
Anticholestatic,1,"Shukla, B., Visen, P.K.S., Patnaik, G.K., Tripathi, S.C., Srimal, R.C., Dayal, R., and Dobhal, P.C. Hepatoprotective Activity in the Rat of Ursolic Acid Isolated from Eucalyptus Hybrid. Phytotherapy Research 6: 74-79, 1992."
Anticholinesterase,1,"Duke, 1992 *"
Anticholinesterase?,1,"L. Gracza (1985) as cited by Buchbauer re antiacetylcholinesterase."
Anticlimacteric,2,"Duke, 1992 *"
Anticoagulant,1,"Leung, A. Y. and Foster, S. 1995. Encyclopedia of Common Natural Ingredients 2nd Ed. John Wiley & Sons, New York. 649 pp."
Anticold,1,"Duke, 1992 *"
Anticomplement,2,"Hansel, R., Keller, K., Rimpler, H., and Schneider, G. eds. 1992. Hager's Handbuch der Pharmazeutischen Praxis, Drogen (A-D), 1209 pp., 1993 (E-O), 970 pp., 1994 (P-Z), 1196 pp. Springer-Verlag, Berlin."
Anticomplementary,3,"Duke, 1992 *"
Anticonvulsant,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Anticoronary,2,"Duke, 1992 *"
AntiCrohn's,1,"Martindale's 29th"
AntiCTS,1,"Duke, 1992 *"
Antidecubitic,1,"Martindale's 28th"
Antidementia,1,"Duke, 1992 *"
Antidepressant,3,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antidermatic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidermatitic,1,"Bisset, N.G., ed. 1994. Herbal Drugs and Phytopharmaceuticals. CRC Press. Boca Raton, FL. 566 pp."
Antidiabetic,5,"Duke, 1992 *"
Antidiarrheic,2,"Duke, 1992 *"
Antidiuretic,1,"Lawrence Review of Natural Products, Mar-92."
"Antidote (Aluminum)",2,"Economic & Medicinal Plant Research, 6: 189."
"Antidote (Cadmium)",1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Lead)",2,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
"Antidote (Paraquat)",1,"Martindale's 28th"
"Antidote (Strychnine)",1,"Duke, 1992 *"
Antidysenteric,2,"Duke, 1992 *"
AntiEBV,2,"Duke, 1992 *"
Antieczemic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiedemic,7,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiemetic,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antiencephalitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiendometriotic,1,"Duke, 1992 *"
Antiescherichic,2,"Duke, 1992 *"
Antiesophagitic,1,"Duke, 1992 *"
Antiestrogenic,4,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antifatigue,2,"Duke, 1992 *"
Antifeedant,10,"Duke, 1992 *"
Antifertility,2,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antifibrinolytic,2,"Economic & Medicinal Plant Research, 1: 53."
Antifibrosarcomic,1,"Duke, 1992 *"
Antifibrositic,1,"Martindale's 28th"
Antifibrotic,1,"Duke, 1992 *"
Antiflu,2,"Economic & Medicinal Plant Research, 5: 195."
Antigallstone,1,"Duke, 1992 *"
Antigastritic,1,"Duke, 1992 *"
Antigenotoxic,1,"Duke, 1992 *"
Antigingivitic,2,"Duke, 1992 *"
Antiglaucomic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antigliomic,1,"Duke, 1992 *"
Antigonadotrophic,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antigonadotropic,1,"Duke, 1992 *"
Antigranular,1,"Duke, 1992 *"
Antihalitosic,2,"American Health, 12(4): 17, 1993."
Antihangover,1,"Duke, 1992 *"
Antihelicobacter,2,"Duke, 1992 *"
Antihemolytic,1,"Int. J. Immunopharmacology. Vol 10: 729, 1988."
Antihemorrhagic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihepatomic,1,"Duke, 1992 *"
Antihepatotoxic,6,"Economic & Medicinal Plant Research, 6: 189."
Antiherpetic,6,"Duke, 1992 *"
Antihistaminic,6,"Duke, 1992 *"
AntiHIV,6,"Duke, 1992 *"
Antihyperkeratotic,1,"Duke, 1992 *"
Antihyperkinetic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antihyperlipidemic,2,"Duke, 1992 *"
Antihyperlipoproteinaemic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antihypertensive,5,"Duke, 1992 *"
Antihyperthyroid,1,"Duke, 1992 *"
Antiichythyotic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiinfertility,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiinflammatory,23,"Duke, 1992 *"
Antiinsomniac,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiintegrase,1,"Duke, 1992 *"
Antiischemic,1,"Duke, 1992 *"
Antikeratotic,1,"Duke, 1992 *"
Antilaryngitic,1,"Duke, 1992 *"
Antileishmanic,2,"Duke, 1992 *"
Antilepric,1,"Martindale's 28th"
Antileukemic,5,"Duke, 1992 *"
Antileukoplakic,1,"Duke, 1992 *"
Antileukotriene,2,"Duke, 1992 *"
Antileukotriene-D4,3,"Duke, 1992 *"
Antilipolytic,1,"Duke, 1992 *"
Antilipoperoxidant,2,"Duke, 1992 *"
Antilithic,2,"Duke, 1992 *"
Antilithic?,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Antilupus,1,"Martindale's 28th"
AntiLyme,1,"Duke, 1992 *"
Antilymphomic,4,"Duke, 1992 *"
Antimaculitic,2,"Duke, 1992 *"
Antimalarial,3,"Duke, 1992 *"
Antimastitic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimeasles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antimelanomic,3,"Duke, 1992 *"
Antimenopausal,2,"Duke, 1992 *"
Antimenorrhagic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antimetastatic,3,"Cunane, S. and Thompson, L. U., eds. 1995. Flaxseed in Human Nutrition. AOCS Press, Champaign IL. 384 pp."
"Antimetastatic (Stomach)",1,"Duke, 1992 *"
Antimigraine,1,"Martindale's 29th"
Antimitotic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
AntiMS,1,"Economic & Medicinal Plant Research, 6: 189."
Antimutagenic,13,"Economic & Medicinal Plant Research, 6: 235."
Antinephritic,4,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antineuralgic,1,"Martindale's 28th"
Antineuramidase,1,"Duke, 1992 *"
Antinitrosaminic,2,"Duke, 1992 *"
Antinitrosating,1,"Duke, 1992 *"
Antinitrosic,1,"Martindale's 28th"
Antinociceptive,3,"Rao, V.S.N., Menezes, A.M.S., Viana, G.S.B. 1990. Effect of myrcene on nociception in mice. J. Pharm. Pharmacol. 42: 877-878, 1990."
Antiobesity,4,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiobesity?,1,"Internat. J. Oriental Med. 16: 4."
Antiophidic,2,"Economic & Medicinal Plant Research, 5: 363."
Antiorchitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiosteoarthritic,1,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiosteoporotic,3,"Duke, 1992 *"
Antiotitic,2,"Martindale's 28th"
Antioxidant,24,"Jim Duke's personal files."
"Antioxidant (LDL)",2,"Duke, 1992 *"
Antiozenic,1,"Duke, 1992 *"
Antipapillomic,1,"Duke, 1992 *"
Antiparkinsonian,1,"Duke, 1992 *"
Antiparotitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiperiodontic,1,"Duke, 1992 *"
Antiperiodontitic,2,"Werbach, M. 1993. Healing with Food. Harper Collins, New York, 443 pp."
Antiperistaltic,1,"Duke, 1992 *"
Antiperoxidant,3,"Duke, 1992 *"
Antiperoxynitrite,1,"Duke, 1992 *"
AntiPGE2,1,"Duke, 1992 *"
Antipharyngitic,1,"Duke, 1992 *"
Antiphotophobic,1,"Martindale's 29th"
Antipityriasic,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiplaque,4,"Osawa, K., Matsumoto, T., Maruyama, T., Takiguchi, T., Okuda, K., and Takazoe, I., Studies of the antibacterial activity of plant extracts and their constituents against periodontopathic bacteria, Bull Tokyo Dent. Coll., 31 (1), 1990, 17-21"
Antiplasmodial,2,"Duke, 1992 *"
AntiPMS,2,"Duke, 1992 *"
Antipneumonic,2,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipodriac,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antipolio,1,"Economic & Medicinal Plant Research, 5: 197."
Antipoliomyelitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiporphyric,1,"Martindale's 28th"
Antiprogestational,1,"Malini, T. and Vanithakumari, G. 1989. Rat Toxicity Studies With B-Sitosterol. Journal of Ethnopharmacology, 28: 221-234, 1990."
Antiproliferant,6,"Joseph, J., Nadeau, D. and Underwood, A. 2001. The Color Code. Hyperion, NY."
Antiproliferative,1,"Duke, 1992 *"
Antiprostaglandin,4,"Duke, 1992 *"
Antiprostatadenomic,1,"Merck 11th Edition"
Antiprostatitic,3,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antiprostatotic,1,"Duke, 1992 *"
Antiproteolytic,1,"Hansel, R., Keller, K., Rimpler, H., and Schneider, G. eds. 1992. Hager's Handbuch der Pharmazeutischen Praxis, Drogen (A-D), 1209 pp., 1993 (E-O), 970 pp., 1994 (P-Z), 1196 pp. Springer-Verlag, Berlin."
Antipruritic,1,"Merck 11th Edition"
Antipsoriac,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Antipulmonotic,1,"Tyler, V.E.. 1994."
Antipyretic,4,"Duke, 1992 *"
Antiradicular,7,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
AntiRaynaud's,1,"Duke, 1992 *"
Antirenitic,1,"Uchida, U., Ohta, H., Niwa, M., Mori, A., Nonaka, G-i., Nishioka, I., and Zaki, M. 1989. Prolongation of Life Span of Stroke-Prone Spontaneously Hypertensive Rats (SHRSP) Ingesting Persimmon Tannin. Chem. Pharm. Bull. 38(4): 1049-1052, 1990."
Antiretinotic,1,"Duke, 1992 *"
Antirheumatic,4,"Duke, 1992 *"
Antirhinitic,2,"Duke, 1992 *"
Antirhinoviral,1,"Denyer, C.V., Jackson, P., Loakes, D.M., Ellis, M.R., and Yound, D.A.B. Isolation of Antirhinoviral Sesquiterpenes From Ginger (Zingiber officinale). Journal of Natural Products, 57(5): 658-662, 1994."
Antisalmonella,3,"Duke, 1992 *"
Antisarcomic,1,"Duke, 1992 *"
Antiscorbutic,1,"Martindale's 28th"
Antiseptic,15,"Merck 11th Edition"
Antishingles,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antishock,2,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Antisinusitic,1,"Duke, 1992 *"
Antispasmodic,16,"Fitoterapia No.59-1984."
Antistaphylococcic,6,"Duke, 1992 *"
Antistreptococcic,1,"Duke, 1992 *"
Antistress,4,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antisyncopic,1,"Duke, 1992 *"
Antisyndrome-X,1,"Challem, J., Berkson, Burt, and Smith, Melissa Dianne. 2000.
Syndrome X - The complete nutritional program to prevent and reservse insulin resistance. John Wiley & Sons, New York. 272 pp. $24.95"
AntiTGF-beta,2,"Duke, 1992 *"
Antithromboxane,2,"Lawrence Review of Natural Products, Jul-87."
Antithyreotropic,1,"Duke, 1992 *"
Antithyroid,2,"Jim Duke's personal files."
Antitic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
AntiTNF,1,"Duke, 1992 *"
Antitrypanosomic,1,"Duke, 1992 *"
Antitumor,12,"Zheng, G-Q., Kenney, P.M., and Lam, L.K.T. Sesquiterpenes From Clove (Eugenia caryophyllata) As Potential Anticarcinogenic Agents. Journal of Natural Products 55(7): 999-1003, 1992."
"Antitumor (brain)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Breast)",6,"Duke, 1992 *"
"Antitumor (Cervix)",3,"Duke, 1992 *"
"Antitumor (CNS)",1,"Duke, 1992 *"
"Antitumor (Colon)",7,"Duke, 1992 *"
"Antitumor (Gastric)",1,"Duke, 1992 *"
"Antitumor (Kidney)",2,"Chiang, L. C., Chiang, W., Chang, M. Y., Ng, L. T., Lin, C. C. 2003. Antileukemic activity of selected natural products in Taiwan. Am J Chin Med, 31(1):37-46."
"Antitumor (Liver)",1,"Duke, 1992 *"
"Antitumor (Lung)",8,"Duke, 1992 *"
"Antitumor (Ovary)",3,"Duke, 1992 *"
"Antitumor (Pancreas)",3,"Duke, 1992 *"
"Antitumor (Prostate)",2,"Duke, 1992 *"
"Antitumor (Skin)",4,"Duke, 1992 *"
"Antitumor (Stomach)",4,"Duke, 1992 *"
"Antitumor (Thyroid)",1,"Duke, 1992 *"
Antitumor-Promoter,2,"Planta Medica, 57: A56, 1991."
Antitussive,5,"Duke, 1992 *"
Antiulcer,12,"Duke, 1992 *"
Antiuremic,1,"Duke, 1992 *"
Antivaginitic,1,"Duke, 1992 *"
Antiviral,14,"Duke, 1992 *"
Antixerophthalmic,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Antiyeast,2,"Duke, 1992 *"
Anxiolytic,4,"Duke, 1992 *"
Aphidifuge,1,"Duke, 1992 *"
Apifuge,1,"Jacobson, M., Glossary of Plant-Derived Insect Deterrents, CRC Press, Inc., Boca Raton, FL, 213 p, 1990."
Apoptotic,9,"Duke, 1992 *"
Aromatase-Inhibitor,4,"Duke, 1992 *"
Artemicide,1,"Jung, J.H., Pummangura, S., Chaichantipyuth, c., Patarapanich, C., and McLaughlin, J.L. 1989. Bioactive Constituents of Melodorum fruticosum. Phytochemistry. 29(5): 1667-1670. 1990."
Asthma-preventive,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Astringent,1,"Merck 11th Edition"
Bacteriostatic,1,"Chin. J. Tuber. Respir. Dis."
Barbituate-Synergist,1,"Duke, 1992 *"
"Beta-Adrenergic Receptor Blocker",1,"Duke, 1992 *"
Beta-Blocker,3,"Duke, 1992 *"
Beta-Glucuronidase-Inhibitor,5,"Duke, 1992 *"
Bronchoprotectant,1,"Duke, 1992 *"
Bronchorelaxant,1,"Huang, K. C. 1993. The Pharmacology of Chinese Herbs. CRC Press, Boca Raton, FL 388 pp."
Calcium-Antagonist,8,"Duke, 1992 *"
Calcium-Antagonist?,1,"Biochimica & Biophysica Acta, 1115: 69, 1991."
Calcium-Channel-Blocker,1,"Duke, 1992 *"
cAMP-Phosphodiesterase-Inhibitor,1,"Pizzorno, J.E. and Murray, M.T. 1985. A Textbook of Natural Medicine. John Bastyr College Publications, Seattle, Washington (Looseleaf)."
Cancer-Preventive,25,"Stitt, P. A. Why George Should Eat Broccoli. Dougherty Co, Milwaukee, WI, 1990, 399 pp."
Candidicide,7,"Recently became Internat. J. Crude Drug Res. 28(1,2,3,4):1990, page 155."
Candidistat,1,"Duke, 1992 *"
Carcinogenic,6,"Duke, 1992 *"
Carcinogenic?,1,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Cardioprotective,4,"Duke, 1992 *"
Cardiotonic,2,"Duke, 1992 *"
Carminative,3,"Yamamoto, A., Umemori, S., and Muranishi, S. 1993. Absorption Enhancement of Intrapulmonary Administered Insulin by Various Absorption Enhancers and Protease Inhibitors in Rats. J. Pharm. Pharmacol. 46: 14-18, 1994."
Caspase-3-Inducer,1,"Duke, 1992 *"
Caspase-8-Inducer,1,"Duke, 1992 *"
Chelator,1,"Duke, 1992 *"
Chemopreventive,6,"Duke, 1992 *"
Choleretic,7,"Duke, 1992 *"
Cholesterolytic,1,"Duke, 1992 *"
CNS-Depressant,4,"Duke, 1992 *"
CNS-Stimulant,3,"Duke, 1992 *"
CNS-Toxic,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Cold-preventive,1,"Davies, S., and Stewart, A. 1990. Nutritional Medicine. Avon Books, New York. 509pp."
Coleoptophile,1,"Duke, 1992 *"
Collagenic,1,"Duke, 1992 *"
Colorant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Comedolytic,1,"Duke, 1992 *"
Convulsant,2,"R.J. Hixtable (Huxtable, R.J. (as T. Max). 1992. This and That:The Essential Pharmacology of Herbs and Spices. Tips 13:15-20 Huxtable, R.J. 1992b. The Myth of Benficent Nature. The Risk of Herbal Preparations. Anns. Intern. Med. 117(2):165-6; Huxtable, R."
Corrosive,1,"Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry"
Cosmetic,2,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Counterirritant,3,"Martindale's 28th"
COX-1-Inhibitor,6,"Duke, 1992 *"
COX-2-Inhibitor,8,"Duke, 1992 *"
Cyclin-B1-Inhibitor,1,"Duke, 1992 *"
Cyclin-D1-Inhibitor,1,"Duke, 1992 *"
Cyclooxygenase-Inhibitor,5,"Duke, 1992 *"
Cytochrome-P450-1A1-Inhibitor,1,"Duke, 1992 *"
Cytochrome-P450-Inducer,1,"Duke, 1992 *"
Cytochrome-P450-Inhibitor,1,"Pizzorno, J. 1998. Total Wellness. Prima Health, a division of Prima."
Cytotoxic,6,"Planta Medica, 57: A113, 1991."
Decongestant,3,"Nigg, H.N. and Seigler, D.S., eds. 1992. Phytochemical Resources for Medicine and Agriculture. Plenum Press, New York. 445 pp."
Degranulant,1,"Duke, 1992 *"
Deiodinase-Inhibitor,3,"Jim Duke's personal files."
Deliriant,1,"Merck 11th Edition"
Demulcent,1,"Duke, 1992 *"
Dentifrice,1,"Martindale's 29th"
Deodorant,1,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
Dermatitigenic,2,"Duke, 1992 *"
Detoxicant,2,"Duke, 1992 *"
Diagnostic,1,"Martindale's 28th"
Differentiator,2,"Duke, 1992 *"
Diuretic,8,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
DNA-Binder,3,"Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp."
DNA-Protective,1,"Duke, 1992 *"
Dye,1,"Merck 11th Edition"
Ecbolic,1,"Duke, 1992 *"
Edemagenic,1,"Duke, 1992 *"
Elastase-Inhibitor,2,"Duke, 1992 *"
Emetic,1,"Duke, 1992 *"
Enterocontractant,1,"J. Aromatherapy 4: 22."
Enterorelaxant,2,"J. Aromatherapy 4: 22."
